StateName,Fips,Year,Month,total_number_hpa,datetime,total_number_hpa_seasonality
South Dakota,46,2008,12,143,2008-12-01,311.5062003968254
Delaware,10,2008,12,259,2008-12-01,282.9114583333333
District of Columbia,11,2008,12,11,2008-12-01,49.71850198412698
Florida,12,2008,12,3178,2008-12-01,3876.6785714285716
Georgia,13,2008,12,1048,2008-12-01,1725.547867063492
Maryland,24,2008,12,701,2008-12-01,774.6267361111111
North Carolina,37,2008,12,2260,2008-12-01,2901.376488095238
South Carolina,45,2008,12,882,2008-12-01,1222.0148809523807
Virginia,51,2008,12,1779,2008-12-01,2184.9947916666665
West Virginia,54,2008,12,60,2008-12-01,108.4779265873016
Alabama,1,2008,12,797,2008-12-01,903.1639384920635
Kentucky,21,2008,12,381,2008-12-01,610.7800099206349
Mississippi,28,2008,12,352,2008-12-01,539.2755456349206
Tennessee,47,2008,12,1263,2008-12-01,1591.8640873015872
Arkansas,5,2008,12,412,2008-12-01,481.8953373015873
Louisiana,22,2008,12,750,2008-12-01,792.6071428571429
Oklahoma,40,2008,12,595,2008-12-01,736.592757936508
Texas,48,2008,12,6663,2008-12-01,7814.559027777777
Arizona,4,2008,12,777,2008-12-01,931.3085317460318
Colorado,8,2008,12,563,2008-12-01,753.5694444444443
Idaho,16,2008,12,267,2008-12-01,523.6755952380952
Montana,30,2008,12,77,2008-12-01,169.36631944444443
Nevada,32,2008,12,531,2008-12-01,738.0649801587301
New Mexico,35,2008,12,279,2008-12-01,383.156498015873
Utah,49,2008,12,539,2008-12-01,893.2375992063492
Wyoming,56,2008,12,103,2008-12-01,170.63740079365078
Alaska,2,2008,12,21,2008-12-01,64.67509920634922
California,6,2008,12,3740,2008-12-01,3260.4285714285716
Hawaii,15,2008,12,212,2008-12-01,212.71329365079364
Oregon,41,2008,12,460,2008-12-01,694.3015873015872
Washington,53,2008,12,901,2008-12-01,1417.5446428571427
Connecticut,9,2009,1,101,2009-01-01,242.7450396825397
Maine,23,2009,1,112,2009-01-01,247.17832341269838
Massachusetts,25,2009,1,321,2009-01-01,515.3229166666667
New Hampshire,33,2009,1,73,2009-01-01,144.73660714285717
Rhode Island,44,2009,1,33,2009-01-01,59.152777777777786
Vermont,50,2009,1,43,2009-01-01,119.99057539682539
New Jersey,34,2009,1,684,2009-01-01,1083.548363095238
New York,36,2009,1,1173,2009-01-01,2020.496031746032
Pennsylvania,42,2009,1,949,2009-01-01,1436.3814484126983
Illinois,17,2009,1,716,2009-01-01,1313.138888888889
Indiana,18,2009,1,399,2009-01-01,954.6788194444445
Michigan,26,2009,1,271,2009-01-01,898.16939484127
Ohio,39,2009,1,773,2009-01-01,1333.4454365079366
Wisconsin,55,2009,1,264,2009-01-01,940.563244047619
Iowa,19,2009,1,138,2009-01-01,618.3182043650793
Kansas,20,2009,1,178,2009-01-01,372.3023313492064
Minnesota,27,2009,1,798,2009-01-01,1446.6024305555557
Missouri,29,2009,1,389,2009-01-01,759.1574900793651
Nebraska,31,2009,1,199,2009-01-01,455.0768849206348
North Dakota,38,2009,1,1,2009-01-01,334.40625000000006
South Dakota,46,2009,1,204,2009-01-01,347.7889384920635
Delaware,10,2009,1,131,2009-01-01,178.91741071428572
District of Columbia,11,2009,1,8,2009-01-01,70.35243055555557
Florida,12,2009,1,2849,2009-01-01,2996.3035714285716
Georgia,13,2009,1,1107,2009-01-01,1437.1907242063494
Maryland,24,2009,1,787,2009-01-01,1033.483878968254
North Carolina,37,2009,1,2522,2009-01-01,2981.403273809524
South Carolina,45,2009,1,1190,2009-01-01,1321.0386904761906
Virginia,51,2009,1,992,2009-01-01,1227.280505952381
West Virginia,54,2009,1,107,2009-01-01,152.468998015873
Alabama,1,2009,1,871,2009-01-01,914.952628968254
Kentucky,21,2009,1,427,2009-01-01,598.7800099206349
Mississippi,28,2009,1,448,2009-01-01,524.0047123015873
Tennessee,47,2009,1,934,2009-01-01,1210.108134920635
Arkansas,5,2009,1,634,2009-01-01,703.0977182539683
Louisiana,22,2009,1,875,2009-01-01,1047.4940476190477
Oklahoma,40,2009,1,443,2009-01-01,519.6165674603175
Texas,48,2009,1,6121,2009-01-01,7068.419146825397
Arizona,4,2009,1,743,2009-01-01,1076.8025793650795
Colorado,8,2009,1,489,2009-01-01,946.9206349206349
Idaho,16,2009,1,503,2009-01-01,762.4345238095239
Montana,30,2009,1,75,2009-01-01,194.1103670634921
Nevada,32,2009,1,256,2009-01-01,633.9756944444443
New Mexico,35,2009,1,446,2009-01-01,499.58506944444446
Utah,49,2009,1,801,2009-01-01,1175.0024801587301
Wyoming,56,2009,1,78,2009-01-01,161.4469246031746
Alaska,2,2009,1,15,2009-01-01,65.41021825396824
California,6,2009,1,2012,2009-01-01,3389.2767857142862
Hawaii,15,2009,1,355,2009-01-01,378.0525793650794
Oregon,41,2009,1,994,2009-01-01,1170.7718253968253
Washington,53,2009,1,1218,2009-01-01,1792.6011904761904
Connecticut,9,2009,2,209,2009-02-01,356.66468253968253
Maine,23,2009,2,126,2009-02-01,260.02951388888886
Massachusetts,25,2009,2,1031,2009-02-01,1330.296130952381
New Hampshire,33,2009,2,78,2009-02-01,161.54910714285714
Rhode Island,44,2009,2,23,2009-02-01,60.837301587301575
Vermont,50,2009,2,17,2009-02-01,49.752480158730165
New Jersey,34,2009,2,823,2009-02-01,1257.9412202380952
New York,36,2009,2,753,2009-02-01,2116.3263888888887
Pennsylvania,42,2009,2,927,2009-02-01,1493.9975198412699
Illinois,17,2009,2,663,2009-02-01,1207.2311507936506
Indiana,18,2009,2,590,2009-02-01,1038.7621527777778
Michigan,26,2009,2,274,2009-02-01,853.2199900793651
Ohio,39,2009,2,738,2009-02-01,1334.749007936508
Wisconsin,55,2009,2,569,2009-02-01,1163.3519345238096
Iowa,19,2009,2,183,2009-02-01,649.4253472222222
Kansas,20,2009,2,276,2009-02-01,469.92733134920627
Minnesota,27,2009,2,441,2009-02-01,1127.879216269841
Missouri,29,2009,2,434,2009-02-01,774.8033234126984
Nebraska,31,2009,2,193,2009-02-01,380.4905753968254
North Dakota,38,2009,2,67,2009-02-01,334.64732142857144
South Dakota,46,2009,2,113,2009-02-01,272.3097718253968
Delaware,10,2009,2,145,2009-02-01,201.77455357142856
District of Columbia,11,2009,2,3,2009-02-01,15.343501984126995
Florida,12,2009,2,3478,2009-02-01,3587.136904761905
Georgia,13,2009,2,1179,2009-02-01,1239.4615575396824
Maryland,24,2009,2,607,2009-02-01,863.9481646825398
North Carolina,37,2009,2,2119,2009-02-01,2386.754464285714
South Carolina,45,2009,2,1133,2009-02-01,1263.767857142857
Virginia,51,2009,2,2238,2009-02-01,2417.3072916666665
West Virginia,54,2009,2,114,2009-02-01,157.218998015873
Alabama,1,2009,2,649,2009-02-01,753.4645337301587
Kentucky,21,2009,2,433,2009-02-01,593.047867063492
Mississippi,28,2009,2,344,2009-02-01,408.85292658730157
Tennessee,47,2009,2,984,2009-02-01,1236.3521825396824
Arkansas,5,2009,2,418,2009-02-01,440.7762896825397
Louisiana,22,2009,2,1112,2009-02-01,1189.5119047619048
Oklahoma,40,2009,2,577,2009-02-01,625.9499007936508
Texas,48,2009,2,6587,2009-02-01,7559.987599206349
Arizona,4,2009,2,878,2009-02-01,1019.0376984126983
Colorado,8,2009,2,743,2009-02-01,1039.1944444444443
Idaho,16,2009,2,206,2009-02-01,376.11011904761904
Montana,30,2009,2,76,2009-02-01,190.8097718253968
Nevada,32,2009,2,268,2009-02-01,329.0828373015873
New Mexico,35,2009,2,335,2009-02-01,377.44816468253964
Utah,49,2009,2,800,2009-02-01,1091.4786706349207
Wyoming,56,2009,2,76,2009-02-01,114.83978174603175
Alaska,2,2009,2,20,2009-02-01,51.32390873015873
California,6,2009,2,2370,2009-02-01,3099.357142857143
Hawaii,15,2009,2,254,2009-02-01,225.74900793650795
Oregon,41,2009,2,407,2009-02-01,519.953373015873
Washington,53,2009,2,884,2009-02-01,1383.4910714285713
Connecticut,9,2009,3,208,2009-03-01,213.140873015873
Maine,23,2009,3,164,2009-03-01,198.20510912698415
Massachusetts,25,2009,3,433,2009-03-01,476.8467261904762
New Hampshire,33,2009,3,110,2009-03-01,155.74553571428572
Rhode Island,44,2009,3,97,2009-03-01,92.58432539682539
Vermont,50,2009,3,60,2009-03-01,45.79117063492064
New Jersey,34,2009,3,766,2009-03-01,854.0215773809524
New York,36,2009,3,1140,2009-03-01,1502.9335317460318
Pennsylvania,42,2009,3,1360,2009-03-01,1334.545138888889
Illinois,17,2009,3,747,2009-03-01,740.2609126984128
Indiana,18,2009,3,1121,2009-03-01,1049.1817956349207
Michigan,26,2009,3,356,2009-03-01,549.8062996031746
Ohio,39,2009,3,869,2009-03-01,921.4067460317461
Wisconsin,55,2009,3,599,2009-03-01,768.1019345238095
Iowa,19,2009,3,415,2009-03-01,402.26463293650795
Kansas,20,2009,3,1163,2009-03-01,1128.6981646825398
Minnesota,27,2009,3,380,2009-03-01,540.7274305555555
Missouri,29,2009,3,483,2009-03-01,321.49082341269843
Nebraska,31,2009,3,307,2009-03-01,337.5233134920635
North Dakota,38,2009,3,8,2009-03-01,124.87946428571428
South Dakota,46,2009,3,251,2009-03-01,242.09250992063494
Delaware,10,2009,3,205,2009-03-01,195.10491071428572
District of Columbia,11,2009,3,248,2009-03-01,268.6232638888889
Florida,12,2009,3,3260,2009-03-01,2638.875
Georgia,13,2009,3,1320,2009-03-01,813.9228670634922
Maryland,24,2009,3,701,2009-03-01,554.8053075396825
North Carolina,37,2009,3,2640,2009-03-01,2294.456845238095
South Carolina,45,2009,3,1259,2009-03-01,1043.9464285714287
Virginia,51,2009,3,1434,2009-03-01,1122.2269345238094
West Virginia,54,2009,3,148,2009-03-01,126.56423611111111
Alabama,1,2009,3,895,2009-03-01,813.5091765873016
Kentucky,21,2009,3,539,2009-03-01,469.19667658730157
Mississippi,28,2009,3,491,2009-03-01,365.27554563492066
Tennessee,47,2009,3,1287,2009-03-01,871.4027777777777
Arkansas,5,2009,3,549,2009-03-01,491.859623015873
Louisiana,22,2009,3,1004,2009-03-01,909.8511904761905
Oklahoma,40,2009,3,636,2009-03-01,520.9826388888889
Texas,48,2009,3,7422,2009-03-01,6473.380456349207
Arizona,4,2009,3,864,2009-03-01,581.4335317460318
Colorado,8,2009,3,614,2009-03-01,358.1498015873015
Idaho,16,2009,3,320,2009-03-01,276.1934523809524
Montana,30,2009,3,108,2009-03-01,118.05977182539682
Nevada,32,2009,3,821,2009-03-01,667.1512896825396
New Mexico,35,2009,3,315,2009-03-01,245.68030753968253
Utah,49,2009,3,779,2009-03-01,757.7673611111111
Wyoming,56,2009,3,94,2009-03-01,92.38144841269842
Alaska,2,2009,3,43,2009-03-01,61.082837301587304
California,6,2009,3,3031,2009-03-01,2408.9464285714284
Hawaii,15,2009,3,190,2009-03-01,223.1329365079365
Oregon,41,2009,3,559,2009-03-01,513.1914682539683
Washington,53,2009,3,1209,2009-03-01,1076.169642857143
Connecticut,9,2009,4,339,2009-04-01,358.94444444444446
Maine,23,2009,4,211,2009-04-01,182.9670138888889
Massachusetts,25,2009,4,399,2009-04-01,476.91517857142856
New Hampshire,33,2009,4,168,2009-04-01,168.94196428571428
Rhode Island,44,2009,4,66,2009-04-01,74.94146825396825
Vermont,50,2009,4,94,2009-04-01,88.99652777777777
New Jersey,34,2009,4,824,2009-04-01,892.7150297619048
New York,36,2009,4,1420,2009-04-01,1446.719246031746
Pennsylvania,42,2009,4,1471,2009-04-01,1251.720734126984
Illinois,17,2009,4,824,2009-04-01,565.109126984127
Indiana,18,2009,4,1090,2009-04-01,884.5448908730159
Michigan,26,2009,4,568,2009-04-01,442.2229662698412
Ohio,39,2009,4,1263,2009-04-01,1072.6686507936508
Wisconsin,55,2009,4,790,2009-04-01,551.2953869047619
Iowa,19,2009,4,555,2009-04-01,375.2051091269841
Kansas,20,2009,4,537,2009-04-01,395.9243551587302
Minnesota,27,2009,4,597,2009-04-01,645.4268353174604
Missouri,29,2009,4,642,2009-04-01,531.8152281746031
Nebraska,31,2009,4,544,2009-04-01,409.59771825396825
North Dakota,38,2009,4,143,2009-04-01,86.38839285714286
South Dakota,46,2009,4,280,2009-04-01,139.8841765873016
Delaware,10,2009,4,258,2009-04-01,232.91145833333334
District of Columbia,11,2009,4,25,2009-04-01,183.4387400793651
Florida,12,2009,4,2281,2009-04-01,1633.5208333333335
Georgia,13,2009,4,1370,2009-04-01,1207.8782242063492
Maryland,24,2009,4,730,2009-04-01,706.6981646825398
North Carolina,37,2009,4,3096,2009-04-01,2983.066964285714
South Carolina,45,2009,4,1307,2009-04-01,1119.330357142857
Virginia,51,2009,4,1925,2009-04-01,1719.497767857143
West Virginia,54,2009,4,106,2009-04-01,79.7576884920635
Alabama,1,2009,4,1391,2009-04-01,1304.7264384920636
Kentucky,21,2009,4,491,2009-04-01,405.1192956349206
Mississippi,28,2009,4,599,2009-04-01,516.3142361111111
Tennessee,47,2009,4,1104,2009-04-01,1078.813492063492
Arkansas,5,2009,4,396,2009-04-01,377.4578373015873
Louisiana,22,2009,4,918,2009-04-01,832.1190476190476
Oklahoma,40,2009,4,626,2009-04-01,575.562996031746
Texas,48,2009,4,7239,2009-04-01,6255.148313492064
Arizona,4,2009,4,1062,2009-04-01,770.2996031746031
Colorado,8,2009,4,1131,2009-04-01,982.7628968253969
Idaho,16,2009,4,450,2009-04-01,355.5892857142857
Montana,30,2009,4,98,2009-04-01,76.63715277777777
Nevada,32,2009,4,486,2009-04-01,472.99652777777777
New Mexico,35,2009,4,451,2009-04-01,427.608878968254
Utah,49,2009,4,1064,2009-04-01,1012.1750992063492
Wyoming,56,2009,4,116,2009-04-01,91.18799603174602
Alaska,2,2009,4,73,2009-04-01,40.1780753968254
California,6,2009,4,2916,2009-04-01,2553.720238095238
Hawaii,15,2009,4,160,2009-04-01,197.4871031746032
Oregon,41,2009,4,672,2009-04-01,631.6587301587301
Washington,53,2009,4,1170,2009-04-01,995.1309523809524
Connecticut,9,2009,5,237,2009-05-01,207.3640873015873
Maine,23,2009,5,292,2009-05-01,210.21999007936506
Massachusetts,25,2009,5,545,2009-05-01,340.8229166666667
New Hampshire,33,2009,5,280,2009-05-01,234.21875
Rhode Island,44,2009,5,130,2009-05-01,118.45932539682539
Vermont,50,2009,5,94,2009-05-01,62.8000992063492
New Jersey,34,2009,5,938,2009-05-01,638.1316964285714
New York,36,2009,5,1317,2009-05-01,444.6894841269843
Pennsylvania,42,2009,5,1253,2009-05-01,1016.1284722222223
Illinois,17,2009,5,873,2009-05-01,571.0644841269841
Indiana,18,2009,5,941,2009-05-01,666.6639384920634
Michigan,26,2009,5,707,2009-05-01,284.10094246031747
Ohio,39,2009,5,1269,2009-05-01,957.469246031746
Wisconsin,55,2009,5,1023,2009-05-01,626.5721726190476
Iowa,19,2009,5,617,2009-05-01,465.624751984127
Kansas,20,2009,5,399,2009-05-01,402.70709325396825
Minnesota,27,2009,5,918,2009-05-01,515.3315972222223
Missouri,29,2009,5,673,2009-05-01,510.8003472222222
Nebraska,31,2009,5,605,2009-05-01,498.0917658730159
North Dakota,38,2009,5,372,2009-05-01,177.75744047619042
South Dakota,46,2009,5,412,2009-05-01,293.6460813492063
Delaware,10,2009,5,334,2009-05-01,271.7001488095238
District of Columbia,11,2009,5,5,2009-05-01,-13.5672123015873
Florida,12,2009,5,2405,2009-05-01,2125.541666666667
Georgia,13,2009,5,1562,2009-05-01,976.8187003968255
Maryland,24,2009,5,695,2009-05-01,381.25768849206355
North Carolina,37,2009,5,3331,2009-05-01,2684.3199404761904
South Carolina,45,2009,5,1179,2009-05-01,805.452380952381
Virginia,51,2009,5,1995,2009-05-01,1832.4114583333335
West Virginia,54,2009,5,155,2009-05-01,125.20709325396825
Alabama,1,2009,5,851,2009-05-01,782.5925099206349
Kentucky,21,2009,5,503,2009-05-01,369.32465277777777
Mississippi,28,2009,5,514,2009-05-01,386.8380456349206
Tennessee,47,2009,5,1125,2009-05-01,828.1200396825398
Arkansas,5,2009,5,884,2009-05-01,798.4459325396825
Louisiana,22,2009,5,1228,2009-05-01,1102.5059523809525
Oklahoma,40,2009,5,954,2009-05-01,771.4737103174604
Texas,48,2009,5,6564,2009-05-01,5444.40128968254
Arizona,4,2009,5,1178,2009-05-01,762.1180555555557
Colorado,8,2009,5,786,2009-05-01,662.8968253968253
Idaho,16,2009,5,402,2009-05-01,169.2678571428571
Montana,30,2009,5,160,2009-05-01,118.57762896825398
Nevada,32,2009,5,518,2009-05-01,278.1750992063492
New Mexico,35,2009,5,347,2009-05-01,274.14161706349205
Utah,49,2009,5,1040,2009-05-01,845.6304563492064
Wyoming,56,2009,5,149,2009-05-01,98.93204365079366
Alaska,2,2009,5,211,2009-05-01,141.7733134920635
California,6,2009,5,2818,2009-05-01,1771.797619047619
Hawaii,15,2009,5,137,2009-05-01,122.26686507936508
Oregon,41,2009,5,734,2009-05-01,541.0545634920635
Washington,53,2009,5,1516,2009-05-01,1114.5892857142858
Connecticut,9,2009,6,421,2009-06-01,268.64980158730157
Maine,23,2009,6,270,2009-06-01,150.32415674603175
Massachusetts,25,2009,6,533,2009-06-01,210.17113095238096
New Hampshire,33,2009,6,192,2009-06-01,112.16815476190476
Rhode Island,44,2009,6,70,2009-06-01,61.38789682539682
Vermont,50,2009,6,149,2009-06-01,110.37748015873017
New Jersey,34,2009,6,900,2009-06-01,359.61979166666674
New York,36,2009,6,2372,2009-06-01,-481.01884920634984
Pennsylvania,42,2009,6,1552,2009-06-01,1121.8189484126983
Illinois,17,2009,6,1040,2009-06-01,809.8978174603175
Indiana,18,2009,6,1360,2009-06-01,1026.7442956349207
Michigan,26,2009,6,694,2009-06-01,368.4074900793651
Ohio,39,2009,6,1370,2009-06-01,1111.9930555555557
Wisconsin,55,2009,6,1264,2009-06-01,1001.9501488095239
Iowa,19,2009,6,801,2009-06-01,607.5592757936508
Kansas,20,2009,6,473,2009-06-01,429.4481646825397
Minnesota,27,2009,6,874,2009-06-01,596.3881448412699
Missouri,29,2009,6,1020,2009-06-01,836.8539186507936
Nebraska,31,2009,6,639,2009-06-01,539.2911706349206
North Dakota,38,2009,6,381,2009-06-01,238.44791666666666
South Dakota,46,2009,6,375,2009-06-01,314.80084325396825
Delaware,10,2009,6,237,2009-06-01,207.6078869047619
District of Columbia,11,2009,6,5,2009-06-01,-20.186259920634917
Florida,12,2009,6,3597,2009-06-01,3051.997023809524
Georgia,13,2009,6,1824,2009-06-01,1413.2085813492063
Maryland,24,2009,6,1129,2009-06-01,859.171378968254
North Carolina,37,2009,6,3502,2009-06-01,3158.7395833333335
South Carolina,45,2009,6,1606,2009-06-01,1439.25
Virginia,51,2009,6,1869,2009-06-01,1531.375744047619
West Virginia,54,2009,6,163,2009-06-01,130.27554563492063
Alabama,1,2009,6,1314,2009-06-01,1149.9407242063492
Kentucky,21,2009,6,714,2009-06-01,510.17881944444446
Mississippi,28,2009,6,1633,2009-06-01,1501.6505456349207
Tennessee,47,2009,6,1735,2009-06-01,1566.0188492063492
Arkansas,5,2009,6,628,2009-06-01,526.1750992063492
Louisiana,22,2009,6,1427,2009-06-01,1320.7410714285716
Oklahoma,40,2009,6,1063,2009-06-01,1005.4856150793651
Texas,48,2009,6,8318,2009-06-01,6850.389384920635
Arizona,4,2009,6,1606,2009-06-01,1095.1031746031745
Colorado,8,2009,6,896,2009-06-01,479.8700396825397
Idaho,16,2009,6,590,2009-06-01,437.15476190476187
Montana,30,2009,6,282,2009-06-01,194.82167658730157
Nevada,32,2009,6,965,2009-06-01,602.2465277777778
New Mexico,35,2009,6,398,2009-06-01,314.2785218253968
Utah,49,2009,6,1213,2009-06-01,900.5858134920635
Wyoming,56,2009,6,166,2009-06-01,112.63442460317461
Alaska,2,2009,6,93,2009-06-01,54.29712301587302
California,6,2009,6,3428,2009-06-01,1844.217261904762
Hawaii,15,2009,6,221,2009-06-01,129.93353174603175
Oregon,41,2009,6,625,2009-06-01,579.1021825396825
Washington,53,2009,6,1492,2009-06-01,1132.282738095238
Connecticut,9,2009,7,473,2009-07-01,423.3670634920635
Maine,23,2009,7,356,2009-07-01,294.03546626984127
Massachusetts,25,2009,7,524,2009-07-01,424.57886904761904
New Hampshire,33,2009,7,188,2009-07-01,141.24255952380952
Rhode Island,44,2009,7,66,2009-07-01,71.56944444444446
Vermont,50,2009,7,85,2009-07-01,62.588789682539684
New Jersey,34,2009,7,763,2009-07-01,735.6584821428571
New York,36,2009,7,1610,2009-07-01,1535.4097222222224
Pennsylvania,42,2009,7,1743,2009-07-01,1569.5243055555557
Illinois,17,2009,7,1342,2009-07-01,1234.9573412698412
Indiana,18,2009,7,1510,2009-07-01,1356.8365575396826
Michigan,26,2009,7,783,2009-07-01,498.3330853174604
Ohio,39,2009,7,1352,2009-07-01,1039.3561507936508
Wisconsin,55,2009,7,1147,2009-07-01,719.2864583333333
Iowa,19,2009,7,764,2009-07-01,705.9699900793651
Kansas,20,2009,7,448,2009-07-01,411.3618551587302
Minnesota,27,2009,7,998,2009-07-01,670.4476686507935
Missouri,29,2009,7,881,2009-07-01,912.9461805555555
Nebraska,31,2009,7,581,2009-07-01,519.6423611111111
North Dakota,38,2009,7,567,2009-07-01,429.3616071428571
South Dakota,46,2009,7,326,2009-07-01,303.7532242063492
Delaware,10,2009,7,477,2009-07-01,449.4561011904762
District of Columbia,11,2009,7,25,2009-07-01,41.03100198412697
Florida,12,2009,7,3026,2009-07-01,2971.860119047619
Georgia,13,2009,7,1414,2009-07-01,1502.8157242063492
Maryland,24,2009,7,840,2009-07-01,833.8082837301587
North Carolina,37,2009,7,2660,2009-07-01,2284.8348214285716
South Carolina,45,2009,7,1389,2009-07-01,1316.764880952381
Virginia,51,2009,7,2125,2009-07-01,1778.780505952381
West Virginia,54,2009,7,357,2009-07-01,320.3410218253968
Alabama,1,2009,7,1394,2009-07-01,1359.107390873016
Kentucky,21,2009,7,696,2009-07-01,629.4258432539683
Mississippi,28,2009,7,552,2009-07-01,518.9481646825396
Tennessee,47,2009,7,1257,2009-07-01,1302.1378968253969
Arkansas,5,2009,7,494,2009-07-01,488.4935515873016
Louisiana,22,2009,7,1062,2009-07-01,1121.0625
Oklahoma,40,2009,7,690,2009-07-01,737.6284722222222
Texas,48,2009,7,7721,2009-07-01,7056.704861111111
Arizona,4,2009,7,2029,2009-07-01,1915.1448412698412
Colorado,8,2009,7,1217,2009-07-01,1145.8253968253969
Idaho,16,2009,7,677,2009-07-01,577.3005952380952
Montana,30,2009,7,288,2009-07-01,239.74131944444446
Nevada,32,2009,7,593,2009-07-01,669.532242063492
New Mexico,35,2009,7,501,2009-07-01,490.81125992063494
