region,sub_region,StateName,Fips,Year,Month,total_number_hpa
Midwest,East North Central,Indiana,18,2008,7,1547
Midwest,East North Central,Michigan,26,2008,7,1143
Midwest,East North Central,Ohio,39,2008,7,2050
Midwest,East North Central,Wisconsin,55,2008,7,5327
Midwest,West North Central,Iowa,19,2008,7,629
Midwest,West North Central,Kansas,20,2008,7,940
Midwest,West North Central,Minnesota,27,2008,7,1186
Midwest,West North Central,Missouri,29,2008,7,1081
Midwest,West North Central,Nebraska,31,2008,7,648
Midwest,West North Central,North Dakota,38,2008,7,289
Midwest,West North Central,South Dakota,46,2008,7,554
South,South Atlantic,Delaware,10,2008,7,341
South,South Atlantic,District of Columbia,11,2008,7,140
South,South Atlantic,Florida,12,2008,7,4887
South,South Atlantic,Georgia,13,2008,7,2676
South,South Atlantic,Maryland,24,2008,7,1632
South,South Atlantic,North Carolina,37,2008,7,6701
South,South Atlantic,South Carolina,45,2008,7,2972
South,South Atlantic,Virginia,51,2008,7,2431
South,South Atlantic,West Virginia,54,2008,7,291
South,East South Central,Alabama,1,2008,7,1179
South,East South Central,Kentucky,21,2008,7,1389
South,East South Central,Mississippi,28,2008,7,998
South,East South Central,Tennessee,47,2008,7,1969
South,West South Central,Arkansas,5,2008,7,789
South,West South Central,Louisiana,22,2008,7,1259
South,West South Central,Oklahoma,40,2008,7,766
South,West South Central,Texas,48,2008,7,11695
West,Mountain,Arizona,4,2008,7,2350
West,Mountain,Colorado,8,2008,7,1630
West,Mountain,Idaho,16,2008,7,610
West,Mountain,Montana,30,2008,7,260
West,Mountain,Nevada,32,2008,7,1293
West,Mountain,New Mexico,35,2008,7,460
West,Mountain,Utah,49,2008,7,1114
West,Mountain,Wyoming,56,2008,7,293
West,Pacific,Alaska,2,2008,7,96
West,Pacific,California,6,2008,7,4961
West,Pacific,Hawaii,15,2008,7,347
West,Pacific,Oregon,41,2008,7,1446
West,Pacific,Washington,53,2008,7,2356
North East,New England,Connecticut,9,2008,8,333
North East,New England,Maine,23,2008,8,300
North East,New England,Massachusetts,25,2008,8,636
North East,New England,New Hampshire,33,2008,8,210
North East,New England,Rhode Island,44,2008,8,69
North East,New England,Vermont,50,2008,8,167
North East,mid atlantic,New Jersey,34,2008,8,1115
North East,mid atlantic,New York,36,2008,8,2387
North East,mid atlantic,Pennsylvania,42,2008,8,1966
Midwest,East North Central,Illinois,17,2008,8,2127
Midwest,East North Central,Indiana,18,2008,8,1681
Midwest,East North Central,Michigan,26,2008,8,996
Midwest,East North Central,Ohio,39,2008,8,1961
Midwest,East North Central,Wisconsin,55,2008,8,1410
Midwest,West North Central,Iowa,19,2008,8,663
Midwest,West North Central,Kansas,20,2008,8,560
Midwest,West North Central,Minnesota,27,2008,8,898
Midwest,West North Central,Missouri,29,2008,8,1258
Midwest,West North Central,Nebraska,31,2008,8,492
Midwest,West North Central,North Dakota,38,2008,8,486
Midwest,West North Central,South Dakota,46,2008,8,372
South,South Atlantic,Delaware,10,2008,8,256
South,South Atlantic,District of Columbia,11,2008,8,10
South,South Atlantic,Florida,12,2008,8,5825
South,South Atlantic,Georgia,13,2008,8,2654
South,South Atlantic,Maryland,24,2008,8,1124
South,South Atlantic,North Carolina,37,2008,8,4179
South,South Atlantic,South Carolina,45,2008,8,1922
South,South Atlantic,Virginia,51,2008,8,2166
South,South Atlantic,West Virginia,54,2008,8,374
South,East South Central,Alabama,1,2008,8,976
South,East South Central,Kentucky,21,2008,8,879
South,East South Central,Mississippi,28,2008,8,690
South,East South Central,Tennessee,47,2008,8,1632
South,West South Central,Arkansas,5,2008,8,682
South,West South Central,Louisiana,22,2008,8,1343
South,West South Central,Oklahoma,40,2008,8,1097
South,West South Central,Texas,48,2008,8,12221
West,Mountain,Arizona,4,2008,8,1806
West,Mountain,Colorado,8,2008,8,1739
West,Mountain,Idaho,16,2008,8,605
West,Mountain,Montana,30,2008,8,266
West,Mountain,Nevada,32,2008,8,2021
West,Mountain,New Mexico,35,2008,8,497
West,Mountain,Utah,49,2008,8,852
West,Mountain,Wyoming,56,2008,8,191
West,Pacific,Alaska,2,2008,8,82
West,Pacific,California,6,2008,8,3632
West,Pacific,Hawaii,15,2008,8,355
West,Pacific,Oregon,41,2008,8,1181
West,Pacific,Washington,53,2008,8,2556
North East,New England,Connecticut,9,2008,9,440
North East,New England,Maine,23,2008,9,343
North East,New England,Massachusetts,25,2008,9,700
North East,New England,New Hampshire,33,2008,9,350
North East,New England,Rhode Island,44,2008,9,89
North East,New England,Vermont,50,2008,9,159
North East,mid atlantic,New Jersey,34,2008,9,1175
North East,mid atlantic,New York,36,2008,9,3109
North East,mid atlantic,Pennsylvania,42,2008,9,1820
Midwest,East North Central,Illinois,17,2008,9,1623
Midwest,East North Central,Indiana,18,2008,9,1201
Midwest,East North Central,Michigan,26,2008,9,973
Midwest,East North Central,Ohio,39,2008,9,2014
Midwest,East North Central,Wisconsin,55,2008,9,1493
Midwest,West North Central,Iowa,19,2008,9,729
Midwest,West North Central,Kansas,20,2008,9,722
Midwest,West North Central,Minnesota,27,2008,9,1418
Midwest,West North Central,Missouri,29,2008,9,912
Midwest,West North Central,Nebraska,31,2008,9,915
Midwest,West North Central,North Dakota,38,2008,9,361
Midwest,West North Central,South Dakota,46,2008,9,471
South,South Atlantic,Delaware,10,2008,9,289
South,South Atlantic,District of Columbia,11,2008,9,2
South,South Atlantic,Florida,12,2008,9,5245
South,South Atlantic,Georgia,13,2008,9,2749
South,South Atlantic,Maryland,24,2008,9,1063
South,South Atlantic,North Carolina,37,2008,9,3692
South,South Atlantic,South Carolina,45,2008,9,1812
South,South Atlantic,Virginia,51,2008,9,1711
South,South Atlantic,West Virginia,54,2008,9,208
South,East South Central,Alabama,1,2008,9,925
South,East South Central,Kentucky,21,2008,9,689
South,East South Central,Mississippi,28,2008,9,672
South,East South Central,Tennessee,47,2008,9,2082
South,West South Central,Arkansas,5,2008,9,559
South,West South Central,Louisiana,22,2008,9,1483
South,West South Central,Oklahoma,40,2008,9,681
South,West South Central,Texas,48,2008,9,9198
West,Mountain,Arizona,4,2008,9,1784
West,Mountain,Colorado,8,2008,9,1452
West,Mountain,Idaho,16,2008,9,647
West,Mountain,Montana,30,2008,9,229
West,Mountain,Nevada,32,2008,9,1138
West,Mountain,New Mexico,35,2008,9,389
West,Mountain,Utah,49,2008,9,876
West,Mountain,Wyoming,56,2008,9,228
West,Pacific,Alaska,2,2008,9,96
West,Pacific,California,6,2008,9,4332
West,Pacific,Hawaii,15,2008,9,344
West,Pacific,Oregon,41,2008,9,924
West,Pacific,Washington,53,2008,9,2274
North East,New England,Connecticut,9,2008,10,481
North East,New England,Maine,23,2008,10,276
North East,New England,Massachusetts,25,2008,10,476
North East,New England,New Hampshire,33,2008,10,244
North East,New England,Rhode Island,44,2008,10,105
North East,New England,Vermont,50,2008,10,70
North East,mid atlantic,New Jersey,34,2008,10,1172
North East,mid atlantic,New York,36,2008,10,2087
North East,mid atlantic,Pennsylvania,42,2008,10,1883
Midwest,East North Central,Illinois,17,2008,10,1635
Midwest,East North Central,Indiana,18,2008,10,1244
Midwest,East North Central,Michigan,26,2008,10,1206
Midwest,East North Central,Ohio,39,2008,10,2115
Midwest,East North Central,Wisconsin,55,2008,10,1375
Midwest,West North Central,Iowa,19,2008,10,1056
Midwest,West North Central,Kansas,20,2008,10,672
Midwest,West North Central,Minnesota,27,2008,10,927
Midwest,West North Central,Missouri,29,2008,10,835
Midwest,West North Central,Nebraska,31,2008,10,538
Midwest,West North Central,North Dakota,38,2008,10,302
Midwest,West North Central,South Dakota,46,2008,10,281
South,South Atlantic,Delaware,10,2008,10,223
South,South Atlantic,District of Columbia,11,2008,10,30
South,South Atlantic,Florida,12,2008,10,3634
South,South Atlantic,Georgia,13,2008,10,2158
South,South Atlantic,Maryland,24,2008,10,682
South,South Atlantic,North Carolina,37,2008,10,3551
South,South Atlantic,South Carolina,45,2008,10,1600
South,South Atlantic,Virginia,51,2008,10,2240
South,South Atlantic,West Virginia,54,2008,10,214
South,East South Central,Alabama,1,2008,10,1318
South,East South Central,Kentucky,21,2008,10,796
South,East South Central,Mississippi,28,2008,10,543
South,East South Central,Tennessee,47,2008,10,1193
South,West South Central,Arkansas,5,2008,10,765
South,West South Central,Louisiana,22,2008,10,934
South,West South Central,Oklahoma,40,2008,10,566
South,West South Central,Texas,48,2008,10,8552
West,Mountain,Arizona,4,2008,10,1271
West,Mountain,Colorado,8,2008,10,1900
West,Mountain,Idaho,16,2008,10,384
West,Mountain,Montana,30,2008,10,182
West,Mountain,Nevada,32,2008,10,1017
West,Mountain,New Mexico,35,2008,10,392
West,Mountain,Utah,49,2008,10,1015
West,Mountain,Wyoming,56,2008,10,234
West,Pacific,Alaska,2,2008,10,46
West,Pacific,California,6,2008,10,3776
West,Pacific,Hawaii,15,2008,10,179
West,Pacific,Oregon,41,2008,10,763
West,Pacific,Washington,53,2008,10,2609
North East,New England,Connecticut,9,2008,11,578
North East,New England,Maine,23,2008,11,213
North East,New England,Massachusetts,25,2008,11,429
North East,New England,New Hampshire,33,2008,11,123
North East,New England,Rhode Island,44,2008,11,58
North East,New England,Vermont,50,2008,11,38
North East,mid atlantic,New Jersey,34,2008,11,826
North East,mid atlantic,New York,36,2008,11,1493
North East,mid atlantic,Pennsylvania,42,2008,11,1160
Midwest,East North Central,Illinois,17,2008,11,906
Midwest,East North Central,Indiana,18,2008,11,907
Midwest,East North Central,Michigan,26,2008,11,532
Midwest,East North Central,Ohio,39,2008,11,1204
Midwest,East North Central,Wisconsin,55,2008,11,794
Midwest,West North Central,Iowa,19,2008,11,538
Midwest,West North Central,Kansas,20,2008,11,482
Midwest,West North Central,Minnesota,27,2008,11,443
Midwest,West North Central,Missouri,29,2008,11,718
Midwest,West North Central,Nebraska,31,2008,11,268
Midwest,West North Central,North Dakota,38,2008,11,150
Midwest,West North Central,South Dakota,46,2008,11,216
South,South Atlantic,Delaware,10,2008,11,143
South,South Atlantic,District of Columbia,11,2008,11,1
South,South Atlantic,Florida,12,2008,11,3052
South,South Atlantic,Georgia,13,2008,11,864
South,South Atlantic,Maryland,24,2008,11,506
South,South Atlantic,North Carolina,37,2008,11,2247
South,South Atlantic,South Carolina,45,2008,11,959
South,South Atlantic,Virginia,51,2008,11,1014
South,South Atlantic,West Virginia,54,2008,11,129
South,East South Central,Alabama,1,2008,11,989
South,East South Central,Kentucky,21,2008,11,530
South,East South Central,Mississippi,28,2008,11,563
South,East South Central,Tennessee,47,2008,11,822
South,West South Central,Arkansas,5,2008,11,268
South,West South Central,Louisiana,22,2008,11,578
South,West South Central,Oklahoma,40,2008,11,445
South,West South Central,Texas,48,2008,11,5402
West,Mountain,Arizona,4,2008,11,999
West,Mountain,Colorado,8,2008,11,751
West,Mountain,Idaho,16,2008,11,257
West,Mountain,Montana,30,2008,11,99
West,Mountain,Nevada,32,2008,11,346
West,Mountain,New Mexico,35,2008,11,236
West,Mountain,Utah,49,2008,11,745
West,Mountain,Wyoming,56,2008,11,107
West,Pacific,Alaska,2,2008,11,40
West,Pacific,California,6,2008,11,4054
West,Pacific,Hawaii,15,2008,11,419
West,Pacific,Oregon,41,2008,11,515
West,Pacific,Washington,53,2008,11,1086
North East,New England,Connecticut,9,2008,12,171
North East,New England,Maine,23,2008,12,129
North East,New England,Massachusetts,25,2008,12,548
North East,New England,New Hampshire,33,2008,12,206
North East,New England,Rhode Island,44,2008,12,109
North East,New England,Vermont,50,2008,12,91
North East,mid atlantic,New Jersey,34,2008,12,936
North East,mid atlantic,New York,36,2008,12,1429
North East,mid atlantic,Pennsylvania,42,2008,12,992
Midwest,East North Central,Illinois,17,2008,12,1049
Midwest,East North Central,Indiana,18,2008,12,733
Midwest,East North Central,Michigan,26,2008,12,368
Midwest,East North Central,Ohio,39,2008,12,937
Midwest,East North Central,Wisconsin,55,2008,12,413
Midwest,West North Central,Iowa,19,2008,12,254
Midwest,West North Central,Kansas,20,2008,12,235
Midwest,West North Central,Minnesota,27,2008,12,535
Midwest,West North Central,Missouri,29,2008,12,351
Midwest,West North Central,Nebraska,31,2008,12,292
Midwest,West North Central,North Dakota,38,2008,12,49
Midwest,West North Central,South Dakota,46,2008,12,143
South,South Atlantic,Delaware,10,2008,12,259
South,South Atlantic,District of Columbia,11,2008,12,11
South,South Atlantic,Florida,12,2008,12,3178
South,South Atlantic,Georgia,13,2008,12,1048
South,South Atlantic,Maryland,24,2008,12,701
South,South Atlantic,North Carolina,37,2008,12,2260
South,South Atlantic,South Carolina,45,2008,12,882
South,South Atlantic,Virginia,51,2008,12,1779
South,South Atlantic,West Virginia,54,2008,12,60
South,East South Central,Alabama,1,2008,12,797
South,East South Central,Kentucky,21,2008,12,381
South,East South Central,Mississippi,28,2008,12,352
South,East South Central,Tennessee,47,2008,12,1263
South,West South Central,Arkansas,5,2008,12,412
South,West South Central,Louisiana,22,2008,12,750
South,West South Central,Oklahoma,40,2008,12,595
South,West South Central,Texas,48,2008,12,6663
West,Mountain,Arizona,4,2008,12,777
West,Mountain,Colorado,8,2008,12,563
West,Mountain,Idaho,16,2008,12,267
West,Mountain,Montana,30,2008,12,77
West,Mountain,Nevada,32,2008,12,531
West,Mountain,New Mexico,35,2008,12,279
West,Mountain,Utah,49,2008,12,539
West,Mountain,Wyoming,56,2008,12,103
West,Pacific,Alaska,2,2008,12,21
West,Pacific,California,6,2008,12,3740
West,Pacific,Hawaii,15,2008,12,212
West,Pacific,Oregon,41,2008,12,460
West,Pacific,Washington,53,2008,12,901
North East,New England,Connecticut,9,2009,1,101
North East,New England,Maine,23,2009,1,112
North East,New England,Massachusetts,25,2009,1,321
North East,New England,New Hampshire,33,2009,1,73
North East,New England,Rhode Island,44,2009,1,33
North East,New England,Vermont,50,2009,1,43
North East,mid atlantic,New Jersey,34,2009,1,684
North East,mid atlantic,New York,36,2009,1,1173
North East,mid atlantic,Pennsylvania,42,2009,1,949
Midwest,East North Central,Illinois,17,2009,1,716
Midwest,East North Central,Indiana,18,2009,1,399
Midwest,East North Central,Michigan,26,2009,1,271
Midwest,East North Central,Ohio,39,2009,1,773
Midwest,East North Central,Wisconsin,55,2009,1,264
Midwest,West North Central,Iowa,19,2009,1,138
Midwest,West North Central,Kansas,20,2009,1,178
Midwest,West North Central,Minnesota,27,2009,1,798
Midwest,West North Central,Missouri,29,2009,1,389
Midwest,West North Central,Nebraska,31,2009,1,199
Midwest,West North Central,North Dakota,38,2009,1,1
Midwest,West North Central,South Dakota,46,2009,1,204
South,South Atlantic,Delaware,10,2009,1,131
South,South Atlantic,District of Columbia,11,2009,1,8
South,South Atlantic,Florida,12,2009,1,2849
South,South Atlantic,Georgia,13,2009,1,1107
South,South Atlantic,Maryland,24,2009,1,787
South,South Atlantic,North Carolina,37,2009,1,2522
South,South Atlantic,South Carolina,45,2009,1,1190
South,South Atlantic,Virginia,51,2009,1,992
South,South Atlantic,West Virginia,54,2009,1,107
South,East South Central,Alabama,1,2009,1,871
South,East South Central,Kentucky,21,2009,1,427
South,East South Central,Mississippi,28,2009,1,448
South,East South Central,Tennessee,47,2009,1,934
South,West South Central,Arkansas,5,2009,1,634
South,West South Central,Louisiana,22,2009,1,875
South,West South Central,Oklahoma,40,2009,1,443
South,West South Central,Texas,48,2009,1,6121
West,Mountain,Arizona,4,2009,1,743
West,Mountain,Colorado,8,2009,1,489
West,Mountain,Idaho,16,2009,1,503
West,Mountain,Montana,30,2009,1,75
West,Mountain,Nevada,32,2009,1,256
West,Mountain,New Mexico,35,2009,1,446
West,Mountain,Utah,49,2009,1,801
West,Mountain,Wyoming,56,2009,1,78
West,Pacific,Alaska,2,2009,1,15
West,Pacific,California,6,2009,1,2012
West,Pacific,Hawaii,15,2009,1,355
West,Pacific,Oregon,41,2009,1,994
West,Pacific,Washington,53,2009,1,1218
North East,New England,Connecticut,9,2009,2,209
North East,New England,Maine,23,2009,2,126
North East,New England,Massachusetts,25,2009,2,1031
North East,New England,New Hampshire,33,2009,2,78
North East,New England,Rhode Island,44,2009,2,23
North East,New England,Vermont,50,2009,2,17
North East,mid atlantic,New Jersey,34,2009,2,823
North East,mid atlantic,New York,36,2009,2,753
North East,mid atlantic,Pennsylvania,42,2009,2,927
Midwest,East North Central,Illinois,17,2009,2,663
Midwest,East North Central,Indiana,18,2009,2,590
Midwest,East North Central,Michigan,26,2009,2,274
Midwest,East North Central,Ohio,39,2009,2,738
Midwest,East North Central,Wisconsin,55,2009,2,569
Midwest,West North Central,Iowa,19,2009,2,183
Midwest,West North Central,Kansas,20,2009,2,276
Midwest,West North Central,Minnesota,27,2009,2,441
Midwest,West North Central,Missouri,29,2009,2,434
Midwest,West North Central,Nebraska,31,2009,2,193
Midwest,West North Central,North Dakota,38,2009,2,67
Midwest,West North Central,South Dakota,46,2009,2,113
South,South Atlantic,Delaware,10,2009,2,145
South,South Atlantic,District of Columbia,11,2009,2,3
South,South Atlantic,Florida,12,2009,2,3478
South,South Atlantic,Georgia,13,2009,2,1179
South,South Atlantic,Maryland,24,2009,2,607
South,South Atlantic,North Carolina,37,2009,2,2119
South,South Atlantic,South Carolina,45,2009,2,1133
South,South Atlantic,Virginia,51,2009,2,2238
