geoName,Real Estate,year
Indiana,25,2018-08-31
Iowa,30,2018-08-31
Kansas,42,2018-08-31
Kentucky,28,2018-08-31
Louisiana,38,2018-08-31
Maine,50,2018-08-31
Maryland,37,2018-08-31
Massachusetts,42,2018-08-31
Michigan,35,2018-08-31
Minnesota,37,2018-08-31
Mississippi,32,2018-08-31
Missouri,45,2018-08-31
Montana,95,2018-08-31
Nebraska,35,2018-08-31
Nevada,46,2018-08-31
New Hampshire,41,2018-08-31
New Jersey,40,2018-08-31
New Mexico,29,2018-08-31
New York,51,2018-08-31
North Carolina,37,2018-08-31
North Dakota,65,2018-08-31
Ohio,31,2018-08-31
Oklahoma,36,2018-08-31
Oregon,64,2018-08-31
Pennsylvania,39,2018-08-31
Rhode Island,31,2018-08-31
South Carolina,39,2018-08-31
South Dakota,38,2018-08-31
Tennessee,34,2018-08-31
Texas,30,2018-08-31
Utah,76,2018-08-31
Vermont,95,2018-08-31
Virginia,44,2018-08-31
Washington,57,2018-08-31
West Virginia,28,2018-08-31
Wisconsin,30,2018-08-31
Wyoming,100,2018-08-31
Alabama,37,2018-09-30
Alaska,16,2018-09-30
Arizona,42,2018-09-30
Arkansas,47,2018-09-30
California,36,2018-09-30
Colorado,42,2018-09-30
Connecticut,42,2018-09-30
Delaware,22,2018-09-30
District of Columbia,41,2018-09-30
Florida,34,2018-09-30
Georgia,28,2018-09-30
Hawaii,44,2018-09-30
Idaho,60,2018-09-30
Illinois,32,2018-09-30
Indiana,27,2018-09-30
Iowa,29,2018-09-30
Kansas,45,2018-09-30
Kentucky,22,2018-09-30
Louisiana,36,2018-09-30
Maine,36,2018-09-30
Maryland,30,2018-09-30
Massachusetts,39,2018-09-30
Michigan,33,2018-09-30
Minnesota,32,2018-09-30
Mississippi,34,2018-09-30
Missouri,40,2018-09-30
Montana,87,2018-09-30
Nebraska,39,2018-09-30
Nevada,44,2018-09-30
New Hampshire,33,2018-09-30
New Jersey,34,2018-09-30
New Mexico,24,2018-09-30
New York,48,2018-09-30
North Carolina,37,2018-09-30
North Dakota,45,2018-09-30
Ohio,25,2018-09-30
Oklahoma,29,2018-09-30
Oregon,51,2018-09-30
Pennsylvania,36,2018-09-30
Rhode Island,33,2018-09-30
South Carolina,37,2018-09-30
South Dakota,31,2018-09-30
Tennessee,32,2018-09-30
Texas,28,2018-09-30
Utah,61,2018-09-30
Vermont,100,2018-09-30
Virginia,40,2018-09-30
Washington,50,2018-09-30
West Virginia,25,2018-09-30
Wisconsin,23,2018-09-30
Wyoming,85,2018-09-30
Alabama,30,2018-10-31
Alaska,30,2018-10-31
Arizona,33,2018-10-31
Arkansas,38,2018-10-31
California,30,2018-10-31
Colorado,37,2018-10-31
Connecticut,35,2018-10-31
Delaware,25,2018-10-31
District of Columbia,34,2018-10-31
Florida,32,2018-10-31
Georgia,23,2018-10-31
Hawaii,47,2018-10-31
Idaho,48,2018-10-31
Illinois,23,2018-10-31
Indiana,20,2018-10-31
Iowa,23,2018-10-31
Kansas,35,2018-10-31
Kentucky,20,2018-10-31
Louisiana,28,2018-10-31
Maine,26,2018-10-31
Maryland,26,2018-10-31
Massachusetts,35,2018-10-31
Michigan,26,2018-10-31
Minnesota,25,2018-10-31
Mississippi,30,2018-10-31
Missouri,33,2018-10-31
Montana,77,2018-10-31
Nebraska,32,2018-10-31
Nevada,36,2018-10-31
New Hampshire,32,2018-10-31
New Jersey,27,2018-10-31
New Mexico,27,2018-10-31
New York,38,2018-10-31
North Carolina,28,2018-10-31
North Dakota,42,2018-10-31
Ohio,21,2018-10-31
Oklahoma,22,2018-10-31
Oregon,46,2018-10-31
Pennsylvania,30,2018-10-31
Rhode Island,20,2018-10-31
South Carolina,30,2018-10-31
South Dakota,34,2018-10-31
Tennessee,28,2018-10-31
Texas,23,2018-10-31
Utah,54,2018-10-31
Vermont,66,2018-10-31
Virginia,33,2018-10-31
Washington,44,2018-10-31
West Virginia,13,2018-10-31
Wisconsin,23,2018-10-31
Wyoming,100,2018-10-31
Alabama,35,2018-11-30
Alaska,18,2018-11-30
Arizona,39,2018-11-30
Arkansas,45,2018-11-30
California,37,2018-11-30
Colorado,41,2018-11-30
Connecticut,39,2018-11-30
Delaware,28,2018-11-30
District of Columbia,38,2018-11-30
Florida,38,2018-11-30
Georgia,30,2018-11-30
Hawaii,51,2018-11-30
Idaho,61,2018-11-30
Illinois,33,2018-11-30
Indiana,24,2018-11-30
Iowa,25,2018-11-30
Kansas,38,2018-11-30
Kentucky,28,2018-11-30
Louisiana,31,2018-11-30
Maine,23,2018-11-30
Maryland,35,2018-11-30
Massachusetts,37,2018-11-30
Michigan,31,2018-11-30
Minnesota,32,2018-11-30
Mississippi,31,2018-11-30
Missouri,39,2018-11-30
Montana,80,2018-11-30
Nebraska,36,2018-11-30
Nevada,33,2018-11-30
New Hampshire,41,2018-11-30
New Jersey,33,2018-11-30
New Mexico,33,2018-11-30
New York,48,2018-11-30
North Carolina,35,2018-11-30
North Dakota,47,2018-11-30
Ohio,26,2018-11-30
Oklahoma,26,2018-11-30
Oregon,58,2018-11-30
Pennsylvania,35,2018-11-30
Rhode Island,30,2018-11-30
South Carolina,34,2018-11-30
South Dakota,15,2018-11-30
Tennessee,33,2018-11-30
Texas,29,2018-11-30
Utah,62,2018-11-30
Vermont,100,2018-11-30
Virginia,37,2018-11-30
Washington,50,2018-11-30
West Virginia,20,2018-11-30
Wisconsin,30,2018-11-30
Wyoming,83,2018-11-30
Alabama,37,2018-12-31
Alaska,62,2018-12-31
Arizona,57,2018-12-31
Arkansas,62,2018-12-31
California,46,2018-12-31
Colorado,50,2018-12-31
Connecticut,56,2018-12-31
Delaware,48,2018-12-31
District of Columbia,51,2018-12-31
Florida,48,2018-12-31
Georgia,41,2018-12-31
Hawaii,55,2018-12-31
Idaho,72,2018-12-31
Illinois,39,2018-12-31
Indiana,25,2018-12-31
Iowa,28,2018-12-31
Kansas,52,2018-12-31
Kentucky,34,2018-12-31
Louisiana,42,2018-12-31
Maine,40,2018-12-31
Maryland,41,2018-12-31
Massachusetts,49,2018-12-31
Michigan,34,2018-12-31
Minnesota,40,2018-12-31
Mississippi,32,2018-12-31
Missouri,47,2018-12-31
Montana,77,2018-12-31
Nebraska,43,2018-12-31
Nevada,53,2018-12-31
New Hampshire,48,2018-12-31
New Jersey,42,2018-12-31
New Mexico,41,2018-12-31
New York,64,2018-12-31
North Carolina,45,2018-12-31
North Dakota,50,2018-12-31
Ohio,34,2018-12-31
Oklahoma,42,2018-12-31
Oregon,64,2018-12-31
Pennsylvania,44,2018-12-31
Rhode Island,37,2018-12-31
South Carolina,49,2018-12-31
South Dakota,32,2018-12-31
Tennessee,41,2018-12-31
Texas,33,2018-12-31
Utah,82,2018-12-31
Vermont,100,2018-12-31
Virginia,40,2018-12-31
Washington,59,2018-12-31
West Virginia,46,2018-12-31
Wisconsin,37,2018-12-31
Wyoming,88,2018-12-31
Alabama,43,2019-01-31
Alaska,28,2019-01-31
Arizona,44,2019-01-31
Arkansas,56,2019-01-31
California,40,2019-01-31
Colorado,59,2019-01-31
Connecticut,47,2019-01-31
Delaware,28,2019-01-31
District of Columbia,49,2019-01-31
Florida,41,2019-01-31
Georgia,34,2019-01-31
Hawaii,52,2019-01-31
Idaho,75,2019-01-31
Illinois,38,2019-01-31
Indiana,25,2019-01-31
Iowa,30,2019-01-31
Kansas,41,2019-01-31
Kentucky,31,2019-01-31
Louisiana,40,2019-01-31
Maine,44,2019-01-31
Maryland,35,2019-01-31
Massachusetts,48,2019-01-31
Michigan,32,2019-01-31
Minnesota,39,2019-01-31
Mississippi,30,2019-01-31
Missouri,44,2019-01-31
Montana,78,2019-01-31
Nebraska,42,2019-01-31
Nevada,35,2019-01-31
New Hampshire,46,2019-01-31
New Jersey,37,2019-01-31
New Mexico,28,2019-01-31
New York,60,2019-01-31
North Carolina,39,2019-01-31
North Dakota,47,2019-01-31
Ohio,30,2019-01-31
Oklahoma,36,2019-01-31
Oregon,50,2019-01-31
Pennsylvania,43,2019-01-31
Rhode Island,30,2019-01-31
South Carolina,39,2019-01-31
South Dakota,43,2019-01-31
Tennessee,41,2019-01-31
Texas,28,2019-01-31
Utah,68,2019-01-31
Vermont,100,2019-01-31
Virginia,39,2019-01-31
Washington,46,2019-01-31
West Virginia,22,2019-01-31
Wisconsin,29,2019-01-31
Wyoming,97,2019-01-31
Alabama,41,2019-02-28
Alaska,38,2019-02-28
Arizona,40,2019-02-28
Arkansas,51,2019-02-28
California,37,2019-02-28
Colorado,42,2019-02-28
Connecticut,51,2019-02-28
Delaware,25,2019-02-28
District of Columbia,43,2019-02-28
Florida,38,2019-02-28
Georgia,33,2019-02-28
Hawaii,44,2019-02-28
Idaho,74,2019-02-28
Illinois,32,2019-02-28
Indiana,27,2019-02-28
Iowa,33,2019-02-28
Kansas,37,2019-02-28
Kentucky,21,2019-02-28
Louisiana,33,2019-02-28
Maine,46,2019-02-28
Maryland,31,2019-02-28
Massachusetts,41,2019-02-28
Michigan,33,2019-02-28
Minnesota,30,2019-02-28
Mississippi,32,2019-02-28
Missouri,35,2019-02-28
Montana,92,2019-02-28
Nebraska,30,2019-02-28
Nevada,44,2019-02-28
New Hampshire,34,2019-02-28
New Jersey,33,2019-02-28
New Mexico,37,2019-02-28
New York,59,2019-02-28
North Carolina,38,2019-02-28
North Dakota,51,2019-02-28
Ohio,28,2019-02-28
Oklahoma,35,2019-02-28
Oregon,52,2019-02-28
Pennsylvania,38,2019-02-28
Rhode Island,36,2019-02-28
South Carolina,37,2019-02-28
South Dakota,22,2019-02-28
Tennessee,36,2019-02-28
Texas,30,2019-02-28
Utah,72,2019-02-28
Vermont,100,2019-02-28
Virginia,40,2019-02-28
Washington,46,2019-02-28
West Virginia,25,2019-02-28
Wisconsin,31,2019-02-28
Wyoming,96,2019-02-28
Alabama,30,2019-03-31
Alaska,27,2019-03-31
Arizona,36,2019-03-31
Arkansas,50,2019-03-31
California,34,2019-03-31
Colorado,44,2019-03-31
Connecticut,43,2019-03-31
Delaware,33,2019-03-31
District of Columbia,31,2019-03-31
Florida,34,2019-03-31
Georgia,30,2019-03-31
Hawaii,49,2019-03-31
Idaho,58,2019-03-31
Illinois,33,2019-03-31
Indiana,24,2019-03-31
Iowa,32,2019-03-31
Kansas,52,2019-03-31
Kentucky,23,2019-03-31
Louisiana,27,2019-03-31
Maine,46,2019-03-31
Maryland,33,2019-03-31
Massachusetts,40,2019-03-31
Michigan,32,2019-03-31
Minnesota,35,2019-03-31
Mississippi,31,2019-03-31
Missouri,38,2019-03-31
Montana,78,2019-03-31
Nebraska,37,2019-03-31
Nevada,40,2019-03-31
New Hampshire,42,2019-03-31
New Jersey,33,2019-03-31
New Mexico,30,2019-03-31
New York,55,2019-03-31
North Carolina,37,2019-03-31
North Dakota,40,2019-03-31
Ohio,27,2019-03-31
Oklahoma,27,2019-03-31
Oregon,50,2019-03-31
Pennsylvania,38,2019-03-31
Rhode Island,21,2019-03-31
South Carolina,36,2019-03-31
South Dakota,28,2019-03-31
Tennessee,34,2019-03-31
Texas,28,2019-03-31
Utah,64,2019-03-31
Vermont,100,2019-03-31
Virginia,36,2019-03-31
Washington,51,2019-03-31
West Virginia,25,2019-03-31
Wisconsin,29,2019-03-31
Wyoming,95,2019-03-31
Alabama,33,2019-04-30
Alaska,33,2019-04-30
Arizona,32,2019-04-30
Arkansas,38,2019-04-30
California,30,2019-04-30
Colorado,40,2019-04-30
Connecticut,40,2019-04-30
Delaware,27,2019-04-30
District of Columbia,36,2019-04-30
Florida,28,2019-04-30
Georgia,25,2019-04-30
Hawaii,40,2019-04-30
Idaho,55,2019-04-30
Illinois,28,2019-04-30
Indiana,17,2019-04-30
Iowa,24,2019-04-30
Kansas,40,2019-04-30
Kentucky,18,2019-04-30
Louisiana,25,2019-04-30
Maine,34,2019-04-30
Maryland,26,2019-04-30
Massachusetts,35,2019-04-30
Michigan,26,2019-04-30
Minnesota,34,2019-04-30
Mississippi,23,2019-04-30
Missouri,35,2019-04-30
Montana,100,2019-04-30
Nebraska,40,2019-04-30
Nevada,33,2019-04-30
New Hampshire,42,2019-04-30
New Jersey,29,2019-04-30
New Mexico,33,2019-04-30
New York,43,2019-04-30
North Carolina,28,2019-04-30
North Dakota,43,2019-04-30
Ohio,26,2019-04-30
Oklahoma,26,2019-04-30
Oregon,44,2019-04-30
Pennsylvania,31,2019-04-30
Rhode Island,24,2019-04-30
South Carolina,34,2019-04-30
South Dakota,23,2019-04-30
Tennessee,29,2019-04-30
Texas,24,2019-04-30
Utah,61,2019-04-30
Vermont,91,2019-04-30
Virginia,33,2019-04-30
Washington,39,2019-04-30
West Virginia,29,2019-04-30
Wisconsin,25,2019-04-30
Wyoming,87,2019-04-30
Alabama,34,2019-05-31
Alaska,39,2019-05-31
Arizona,33,2019-05-31
Arkansas,43,2019-05-31
California,29,2019-05-31
Colorado,38,2019-05-31
Connecticut,34,2019-05-31
Delaware,20,2019-05-31
District of Columbia,31,2019-05-31
Florida,28,2019-05-31
Georgia,27,2019-05-31
Hawaii,43,2019-05-31
Idaho,74,2019-05-31
Illinois,28,2019-05-31
Indiana,21,2019-05-31
Iowa,27,2019-05-31
Kansas,40,2019-05-31
Kentucky,23,2019-05-31
Louisiana,31,2019-05-31
Maine,36,2019-05-31
Maryland,30,2019-05-31
Massachusetts,37,2019-05-31
Michigan,29,2019-05-31
Minnesota,33,2019-05-31
Mississippi,25,2019-05-31
Missouri,38,2019-05-31
Montana,78,2019-05-31
Nebraska,30,2019-05-31
Nevada,33,2019-05-31
New Hampshire,29,2019-05-31
New Jersey,28,2019-05-31
New Mexico,33,2019-05-31
New York,45,2019-05-31
North Carolina,34,2019-05-31
North Dakota,39,2019-05-31
Ohio,21,2019-05-31
Oklahoma,30,2019-05-31
Oregon,48,2019-05-31
Pennsylvania,35,2019-05-31
Rhode Island,24,2019-05-31
South Carolina,40,2019-05-31
South Dakota,27,2019-05-31
Tennessee,29,2019-05-31
Texas,25,2019-05-31
Utah,65,2019-05-31
Vermont,100,2019-05-31
Virginia,32,2019-05-31
Washington,44,2019-05-31
West Virginia,25,2019-05-31
Wisconsin,27,2019-05-31
Wyoming,93,2019-05-31
Alabama,38,2019-06-30
Alaska,35,2019-06-30
Arizona,37,2019-06-30
Arkansas,46,2019-06-30
California,33,2019-06-30
Colorado,39,2019-06-30
Connecticut,44,2019-06-30
Delaware,38,2019-06-30
District of Columbia,33,2019-06-30
Florida,30,2019-06-30
Georgia,26,2019-06-30
Hawaii,30,2019-06-30
Idaho,67,2019-06-30
Illinois,29,2019-06-30
Indiana,22,2019-06-30
Iowa,30,2019-06-30
Kansas,34,2019-06-30
Kentucky,27,2019-06-30
Louisiana,25,2019-06-30
Maine,43,2019-06-30
Maryland,30,2019-06-30
Massachusetts,38,2019-06-30
Michigan,27,2019-06-30
Minnesota,34,2019-06-30
Mississippi,20,2019-06-30
Missouri,39,2019-06-30
Montana,81,2019-06-30
Nebraska,33,2019-06-30
Nevada,32,2019-06-30
New Hampshire,39,2019-06-30
New Jersey,35,2019-06-30
New Mexico,30,2019-06-30
New York,50,2019-06-30
North Carolina,33,2019-06-30
North Dakota,48,2019-06-30
Ohio,25,2019-06-30
Oklahoma,27,2019-06-30
Oregon,51,2019-06-30
Pennsylvania,39,2019-06-30
Rhode Island,35,2019-06-30
South Carolina,35,2019-06-30
South Dakota,31,2019-06-30
Tennessee,34,2019-06-30
Texas,25,2019-06-30
Utah,60,2019-06-30
Vermont,100,2019-06-30
Virginia,36,2019-06-30
Washington,45,2019-06-30
West Virginia,26,2019-06-30
Wisconsin,25,2019-06-30
Wyoming,96,2019-06-30
Alabama,36,2019-07-31
Alaska,31,2019-07-31
Arizona,35,2019-07-31
Arkansas,48,2019-07-31
California,33,2019-07-31
Colorado,37,2019-07-31
Connecticut,50,2019-07-31
Delaware,33,2019-07-31
District of Columbia,35,2019-07-31
Florida,26,2019-07-31
Georgia,29,2019-07-31
Hawaii,35,2019-07-31
Idaho,59,2019-07-31
Illinois,28,2019-07-31
Indiana,20,2019-07-31
Iowa,32,2019-07-31
Kansas,37,2019-07-31
Kentucky,24,2019-07-31
Louisiana,27,2019-07-31
Maine,43,2019-07-31
Maryland,30,2019-07-31
Massachusetts,38,2019-07-31
Michigan,30,2019-07-31
Minnesota,28,2019-07-31
Mississippi,27,2019-07-31
Missouri,36,2019-07-31
Montana,86,2019-07-31
Nebraska,43,2019-07-31
Nevada,33,2019-07-31
New Hampshire,44,2019-07-31
New Jersey,30,2019-07-31
New Mexico,26,2019-07-31
New York,53,2019-07-31
North Carolina,34,2019-07-31
North Dakota,41,2019-07-31
Ohio,26,2019-07-31
Oklahoma,32,2019-07-31
Oregon,51,2019-07-31
Pennsylvania,37,2019-07-31
Rhode Island,28,2019-07-31
South Carolina,36,2019-07-31
South Dakota,26,2019-07-31
Tennessee,31,2019-07-31
Texas,26,2019-07-31
Utah,66,2019-07-31
Vermont,100,2019-07-31
Virginia,34,2019-07-31
Washington,47,2019-07-31
West Virginia,20,2019-07-31
Wisconsin,27,2019-07-31
Wyoming,78,2019-07-31
Alabama,38,2019-08-31
Alaska,35,2019-08-31
Arizona,35,2019-08-31
Arkansas,46,2019-08-31
California,35,2019-08-31
Colorado,40,2019-08-31
Connecticut,47,2019-08-31
Delaware,38,2019-08-31
District of Columbia,34,2019-08-31
Florida,36,2019-08-31
Georgia,35,2019-08-31
Hawaii,44,2019-08-31
Idaho,61,2019-08-31
Illinois,33,2019-08-31
Indiana,28,2019-08-31
Iowa,26,2019-08-31
Kansas,38,2019-08-31
Kentucky,34,2019-08-31
Louisiana,30,2019-08-31
Maine,40,2019-08-31
Maryland,39,2019-08-31
Massachusetts,45,2019-08-31
Michigan,30,2019-08-31
Minnesota,34,2019-08-31
Mississippi,24,2019-08-31
Missouri,40,2019-08-31
Montana,84,2019-08-31
Nebraska,45,2019-08-31
Nevada,40,2019-08-31
New Hampshire,42,2019-08-31
New Jersey,36,2019-08-31
New Mexico,33,2019-08-31
New York,56,2019-08-31
North Carolina,34,2019-08-31
North Dakota,28,2019-08-31
Ohio,29,2019-08-31
Oklahoma,33,2019-08-31
Oregon,41,2019-08-31
Pennsylvania,39,2019-08-31
Rhode Island,38,2019-08-31
South Carolina,39,2019-08-31
South Dakota,34,2019-08-31
Tennessee,35,2019-08-31
Texas,29,2019-08-31
Utah,63,2019-08-31
Vermont,82,2019-08-31
Virginia,35,2019-08-31
Washington,45,2019-08-31
West Virginia,27,2019-08-31
Wisconsin,28,2019-08-31
Wyoming,100,2019-08-31
Alabama,39,2019-09-30
Alaska,41,2019-09-30
Arizona,38,2019-09-30
Arkansas,49,2019-09-30
California,35,2019-09-30
Colorado,40,2019-09-30
Connecticut,46,2019-09-30
Delaware,40,2019-09-30
District of Columbia,48,2019-09-30
Florida,36,2019-09-30
Georgia,32,2019-09-30
Hawaii,39,2019-09-30
Idaho,61,2019-09-30
Illinois,30,2019-09-30
Indiana,20,2019-09-30
Iowa,28,2019-09-30
Kansas,40,2019-09-30
Kentucky,31,2019-09-30
Louisiana,29,2019-09-30
Maine,48,2019-09-30
Maryland,32,2019-09-30
Massachusetts,42,2019-09-30
Michigan,32,2019-09-30
Minnesota,30,2019-09-30
Mississippi,22,2019-09-30
Missouri,36,2019-09-30
Montana,100,2019-09-30
Nebraska,34,2019-09-30
Nevada,40,2019-09-30
New Hampshire,43,2019-09-30
New Jersey,35,2019-09-30
New Mexico,35,2019-09-30
New York,52,2019-09-30
North Carolina,38,2019-09-30
North Dakota,34,2019-09-30
Ohio,26,2019-09-30
Oklahoma,35,2019-09-30
Oregon,51,2019-09-30
Pennsylvania,37,2019-09-30
Rhode Island,28,2019-09-30
South Carolina,40,2019-09-30
South Dakota,32,2019-09-30
Tennessee,34,2019-09-30
Texas,28,2019-09-30
Utah,76,2019-09-30
Vermont,84,2019-09-30
Virginia,37,2019-09-30
Washington,46,2019-09-30
West Virginia,27,2019-09-30
Wisconsin,27,2019-09-30
Wyoming,98,2019-09-30
Alabama,36,2019-10-31
Alaska,42,2019-10-31
Arizona,38,2019-10-31
Arkansas,49,2019-10-31
California,37,2019-10-31
Colorado,40,2019-10-31
Connecticut,43,2019-10-31
Delaware,15,2019-10-31
District of Columbia,38,2019-10-31
Florida,41,2019-10-31
Georgia,31,2019-10-31
Hawaii,54,2019-10-31
Idaho,63,2019-10-31
Illinois,31,2019-10-31
Indiana,25,2019-10-31
Iowa,25,2019-10-31
Kansas,44,2019-10-31
Kentucky,27,2019-10-31
Louisiana,33,2019-10-31
Maine,23,2019-10-31
Maryland,30,2019-10-31
Massachusetts,42,2019-10-31
Michigan,28,2019-10-31
Minnesota,32,2019-10-31
Mississippi,35,2019-10-31
Missouri,39,2019-10-31
Montana,100,2019-10-31
Nebraska,31,2019-10-31
Nevada,36,2019-10-31
New Hampshire,44,2019-10-31
New Jersey,36,2019-10-31
New Mexico,34,2019-10-31
New York,53,2019-10-31
North Carolina,36,2019-10-31
North Dakota,29,2019-10-31
Ohio,29,2019-10-31
Oklahoma,34,2019-10-31
Oregon,50,2019-10-31
Pennsylvania,41,2019-10-31
Rhode Island,38,2019-10-31
South Carolina,37,2019-10-31
South Dakota,36,2019-10-31
Tennessee,35,2019-10-31
Texas,27,2019-10-31
Utah,63,2019-10-31
Vermont,89,2019-10-31
Virginia,34,2019-10-31
Washington,42,2019-10-31
West Virginia,19,2019-10-31
Wisconsin,30,2019-10-31
Wyoming,86,2019-10-31
Alabama,44,2019-11-30
Alaska,53,2019-11-30
Arizona,38,2019-11-30
Arkansas,39,2019-11-30
California,34,2019-11-30
Colorado,42,2019-11-30
Connecticut,46,2019-11-30
Delaware,41,2019-11-30
District of Columbia,48,2019-11-30
Florida,38,2019-11-30
Georgia,32,2019-11-30
Hawaii,41,2019-11-30
Idaho,70,2019-11-30
Illinois,30,2019-11-30
Indiana,23,2019-11-30
Iowa,22,2019-11-30
Kansas,41,2019-11-30
Kentucky,30,2019-11-30
Louisiana,35,2019-11-30
Maine,43,2019-11-30
Maryland,35,2019-11-30
Massachusetts,41,2019-11-30
Michigan,30,2019-11-30
Minnesota,32,2019-11-30
Mississippi,29,2019-11-30
Missouri,40,2019-11-30
Montana,69,2019-11-30
Nebraska,34,2019-11-30
Nevada,31,2019-11-30
New Hampshire,27,2019-11-30
New Jersey,29,2019-11-30
New Mexico,36,2019-11-30
New York,53,2019-11-30
North Carolina,36,2019-11-30
North Dakota,46,2019-11-30
Ohio,26,2019-11-30
Oklahoma,35,2019-11-30
Oregon,41,2019-11-30
Pennsylvania,39,2019-11-30
Rhode Island,25,2019-11-30
South Carolina,42,2019-11-30
South Dakota,28,2019-11-30
Tennessee,40,2019-11-30
Texas,31,2019-11-30
Utah,51,2019-11-30
Vermont,53,2019-11-30
Virginia,37,2019-11-30
Washington,44,2019-11-30
West Virginia,24,2019-11-30
Wisconsin,25,2019-11-30
Wyoming,100,2019-11-30
Alabama,44,2019-12-31
Alaska,39,2019-12-31
Arizona,46,2019-12-31
Arkansas,58,2019-12-31
California,38,2019-12-31
Colorado,45,2019-12-31
Connecticut,47,2019-12-31
Delaware,41,2019-12-31
District of Columbia,41,2019-12-31
Florida,39,2019-12-31
Georgia,36,2019-12-31
Hawaii,43,2019-12-31
Idaho,65,2019-12-31
Illinois,33,2019-12-31
Indiana,32,2019-12-31
Iowa,30,2019-12-31
Kansas,45,2019-12-31
Kentucky,32,2019-12-31
Louisiana,36,2019-12-31
Maine,38,2019-12-31
Maryland,32,2019-12-31
Massachusetts,46,2019-12-31
Michigan,29,2019-12-31
Minnesota,34,2019-12-31
Mississippi,39,2019-12-31
Missouri,39,2019-12-31
Montana,94,2019-12-31
Nebraska,32,2019-12-31
Nevada,39,2019-12-31
New Hampshire,40,2019-12-31
New Jersey,37,2019-12-31
New Mexico,36,2019-12-31
New York,54,2019-12-31
North Carolina,39,2019-12-31
North Dakota,50,2019-12-31
Ohio,33,2019-12-31
Oklahoma,33,2019-12-31
Oregon,50,2019-12-31
Pennsylvania,42,2019-12-31
Rhode Island,29,2019-12-31
South Carolina,46,2019-12-31
South Dakota,40,2019-12-31
Tennessee,38,2019-12-31
Texas,31,2019-12-31
Utah,66,2019-12-31
Vermont,67,2019-12-31
Virginia,38,2019-12-31
Washington,46,2019-12-31
West Virginia,28,2019-12-31
Wisconsin,26,2019-12-31
Wyoming,100,2019-12-31
Alabama,40,2020-01-31
Alaska,53,2020-01-31
Arizona,39,2020-01-31
Arkansas,54,2020-01-31
California,32,2020-01-31
Colorado,42,2020-01-31
Connecticut,45,2020-01-31
Delaware,30,2020-01-31
District of Columbia,48,2020-01-31
Florida,37,2020-01-31
Georgia,30,2020-01-31
Hawaii,46,2020-01-31
Idaho,77,2020-01-31
Illinois,33,2020-01-31
Indiana,25,2020-01-31
Iowa,29,2020-01-31
Kansas,38,2020-01-31
Kentucky,27,2020-01-31
Louisiana,32,2020-01-31
Maine,46,2020-01-31
Maryland,34,2020-01-31
Massachusetts,34,2020-01-31
Michigan,30,2020-01-31
Minnesota,29,2020-01-31
Mississippi,36,2020-01-31
Missouri,46,2020-01-31
Montana,100,2020-01-31
Nebraska,37,2020-01-31
Nevada,40,2020-01-31
New Hampshire,33,2020-01-31
New Jersey,31,2020-01-31
New Mexico,32,2020-01-31
New York,51,2020-01-31
North Carolina,36,2020-01-31
North Dakota,56,2020-01-31
Ohio,27,2020-01-31
Oklahoma,26,2020-01-31
Oregon,51,2020-01-31
Pennsylvania,40,2020-01-31
Rhode Island,23,2020-01-31
South Carolina,37,2020-01-31
South Dakota,37,2020-01-31
Tennessee,37,2020-01-31
Texas,28,2020-01-31
Utah,59,2020-01-31
Vermont,97,2020-01-31
Virginia,37,2020-01-31
Washington,42,2020-01-31
West Virginia,28,2020-01-31
Wisconsin,30,2020-01-31
Wyoming,99,2020-01-31
Alabama,43,2020-02-29
Alaska,55,2020-02-29
Arizona,45,2020-02-29
Arkansas,53,2020-02-29
California,38,2020-02-29
Colorado,51,2020-02-29
Connecticut,48,2020-02-29
Delaware,34,2020-02-29
District of Columbia,41,2020-02-29
Florida,42,2020-02-29
Georgia,35,2020-02-29
Hawaii,42,2020-02-29
Idaho,64,2020-02-29
Illinois,32,2020-02-29
Indiana,28,2020-02-29
Iowa,30,2020-02-29
Kansas,41,2020-02-29
Kentucky,29,2020-02-29
Louisiana,37,2020-02-29
Maine,33,2020-02-29
Maryland,36,2020-02-29
Massachusetts,43,2020-02-29
Michigan,30,2020-02-29
Minnesota,33,2020-02-29
Mississippi,39,2020-02-29
Missouri,46,2020-02-29
Montana,100,2020-02-29
