geoName,Mortgage,year
District of Columbia,23,2010-05-31
Florida,37,2010-05-31
Georgia,19,2010-05-31
Hawaii,38,2010-05-31
Idaho,0,2010-05-31
Illinois,26,2010-05-31
Indiana,0,2010-05-31
Iowa,34,2010-05-31
Kansas,66,2010-05-31
Kentucky,19,2010-05-31
Louisiana,39,2010-05-31
Maine,44,2010-05-31
Maryland,90,2010-05-31
Massachusetts,19,2010-05-31
Michigan,38,2010-05-31
Minnesota,52,2010-05-31
Mississippi,40,2010-05-31
Missouri,15,2010-05-31
Montana,100,2010-05-31
Nebraska,0,2010-05-31
Nevada,23,2010-05-31
New Hampshire,0,2010-05-31
New Jersey,52,2010-05-31
New Mexico,53,2010-05-31
New York,32,2010-05-31
North Carolina,19,2010-05-31
North Dakota,0,2010-05-31
Ohio,42,2010-05-31
Oklahoma,46,2010-05-31
Oregon,25,2010-05-31
Pennsylvania,42,2010-05-31
Rhode Island,0,2010-05-31
South Carolina,42,2010-05-31
South Dakota,0,2010-05-31
Tennessee,12,2010-05-31
Texas,22,2010-05-31
Utah,53,2010-05-31
Vermont,37,2010-05-31
Virginia,3,2010-05-31
Washington,25,2010-05-31
West Virginia,0,2010-05-31
Wisconsin,65,2010-05-31
Wyoming,0,2010-05-31
Alabama,61,2010-06-30
Alaska,0,2010-06-30
Arizona,34,2010-06-30
Arkansas,79,2010-06-30
California,19,2010-06-30
Colorado,26,2010-06-30
Connecticut,27,2010-06-30
Delaware,0,2010-06-30
District of Columbia,61,2010-06-30
Florida,35,2010-06-30
Georgia,44,2010-06-30
Hawaii,36,2010-06-30
Idaho,0,2010-06-30
Illinois,58,2010-06-30
Indiana,34,2010-06-30
Iowa,35,2010-06-30
Kansas,65,2010-06-30
Kentucky,0,2010-06-30
Louisiana,19,2010-06-30
Maine,0,2010-06-30
Maryland,21,2010-06-30
Massachusetts,28,2010-06-30
Michigan,24,2010-06-30
Minnesota,36,2010-06-30
Mississippi,36,2010-06-30
Missouri,22,2010-06-30
Montana,100,2010-06-30
Nebraska,0,2010-06-30
Nevada,67,2010-06-30
New Hampshire,0,2010-06-30
New Jersey,56,2010-06-30
New Mexico,0,2010-06-30
New York,22,2010-06-30
North Carolina,24,2010-06-30
North Dakota,0,2010-06-30
Ohio,31,2010-06-30
Oklahoma,67,2010-06-30
Oregon,41,2010-06-30
Pennsylvania,28,2010-06-30
Rhode Island,0,2010-06-30
South Carolina,21,2010-06-30
South Dakota,75,2010-06-30
Tennessee,37,2010-06-30
Texas,34,2010-06-30
Utah,28,2010-06-30
Vermont,26,2010-06-30
Virginia,10,2010-06-30
Washington,36,2010-06-30
West Virginia,0,2010-06-30
Wisconsin,11,2010-06-30
Wyoming,0,2010-06-30
Alabama,30,2010-07-31
Alaska,0,2010-07-31
Arizona,16,2010-07-31
Arkansas,45,2010-07-31
California,8,2010-07-31
Colorado,10,2010-07-31
Connecticut,5,2010-07-31
Delaware,42,2010-07-31
District of Columbia,24,2010-07-31
Florida,12,2010-07-31
Georgia,13,2010-07-31
Hawaii,27,2010-07-31
Idaho,0,2010-07-31
Illinois,19,2010-07-31
Indiana,6,2010-07-31
Iowa,0,2010-07-31
Kansas,0,2010-07-31
Kentucky,7,2010-07-31
Louisiana,0,2010-07-31
Maine,17,2010-07-31
Maryland,24,2010-07-31
Massachusetts,20,2010-07-31
Michigan,9,2010-07-31
Minnesota,17,2010-07-31
Mississippi,27,2010-07-31
Missouri,3,2010-07-31
Montana,0,2010-07-31
Nebraska,100,2010-07-31
Nevada,17,2010-07-31
New Hampshire,0,2010-07-31
New Jersey,25,2010-07-31
New Mexico,41,2010-07-31
New York,23,2010-07-31
North Carolina,7,2010-07-31
North Dakota,83,2010-07-31
Ohio,8,2010-07-31
Oklahoma,41,2010-07-31
Oregon,10,2010-07-31
Pennsylvania,21,2010-07-31
Rhode Island,0,2010-07-31
South Carolina,23,2010-07-31
South Dakota,0,2010-07-31
Tennessee,33,2010-07-31
Texas,8,2010-07-31
Utah,21,2010-07-31
Vermont,0,2010-07-31
Virginia,8,2010-07-31
Washington,9,2010-07-31
West Virginia,0,2010-07-31
Wisconsin,13,2010-07-31
Wyoming,0,2010-07-31
Alabama,35,2010-08-31
Alaska,0,2010-08-31
Arizona,66,2010-08-31
Arkansas,69,2010-08-31
California,19,2010-08-31
Colorado,0,2010-08-31
Connecticut,35,2010-08-31
Delaware,0,2010-08-31
District of Columbia,48,2010-08-31
Florida,51,2010-08-31
Georgia,24,2010-08-31
Hawaii,0,2010-08-31
Idaho,100,2010-08-31
Illinois,32,2010-08-31
Indiana,0,2010-08-31
Iowa,28,2010-08-31
Kansas,39,2010-08-31
Kentucky,0,2010-08-31
Louisiana,17,2010-08-31
Maine,0,2010-08-31
Maryland,36,2010-08-31
Massachusetts,29,2010-08-31
Michigan,60,2010-08-31
Minnesota,40,2010-08-31
Mississippi,0,2010-08-31
Missouri,53,2010-08-31
Montana,86,2010-08-31
Nebraska,0,2010-08-31
Nevada,41,2010-08-31
New Hampshire,0,2010-08-31
New Jersey,31,2010-08-31
New Mexico,47,2010-08-31
New York,30,2010-08-31
North Carolina,43,2010-08-31
North Dakota,0,2010-08-31
Ohio,28,2010-08-31
Oklahoma,79,2010-08-31
Oregon,50,2010-08-31
Pennsylvania,28,2010-08-31
Rhode Island,37,2010-08-31
South Carolina,18,2010-08-31
South Dakota,61,2010-08-31
Tennessee,33,2010-08-31
Texas,14,2010-08-31
Utah,23,2010-08-31
Vermont,0,2010-08-31
Virginia,15,2010-08-31
Washington,27,2010-08-31
West Virginia,0,2010-08-31
Wisconsin,19,2010-08-31
Wyoming,0,2010-08-31
Alabama,80,2010-09-30
Alaska,0,2010-09-30
Arizona,44,2010-09-30
Arkansas,53,2010-09-30
California,18,2010-09-30
Colorado,34,2010-09-30
Connecticut,50,2010-09-30
Delaware,0,2010-09-30
District of Columbia,60,2010-09-30
Florida,44,2010-09-30
Georgia,75,2010-09-30
Hawaii,0,2010-09-30
Idaho,0,2010-09-30
Illinois,77,2010-09-30
Indiana,20,2010-09-30
Iowa,0,2010-09-30
Kansas,58,2010-09-30
Kentucky,48,2010-09-30
Louisiana,77,2010-09-30
Maine,58,2010-09-30
Maryland,94,2010-09-30
Massachusetts,42,2010-09-30
Michigan,39,2010-09-30
Minnesota,83,2010-09-30
Mississippi,48,2010-09-30
Missouri,59,2010-09-30
Montana,0,2010-09-30
Nebraska,0,2010-09-30
Nevada,89,2010-09-30
New Hampshire,0,2010-09-30
New Jersey,79,2010-09-30
New Mexico,70,2010-09-30
New York,40,2010-09-30
North Carolina,81,2010-09-30
North Dakota,0,2010-09-30
Ohio,34,2010-09-30
Oklahoma,30,2010-09-30
Oregon,35,2010-09-30
Pennsylvania,65,2010-09-30
Rhode Island,0,2010-09-30
South Carolina,0,2010-09-30
South Dakota,0,2010-09-30
Tennessee,49,2010-09-30
Texas,38,2010-09-30
Utah,100,2010-09-30
Vermont,87,2010-09-30
Virginia,28,2010-09-30
Washington,23,2010-09-30
West Virginia,0,2010-09-30
Wisconsin,14,2010-09-30
Wyoming,0,2010-09-30
Alabama,38,2010-10-31
Alaska,0,2010-10-31
Arizona,16,2010-10-31
Arkansas,100,2010-10-31
California,13,2010-10-31
Colorado,37,2010-10-31
Connecticut,16,2010-10-31
Delaware,0,2010-10-31
District of Columbia,33,2010-10-31
Florida,23,2010-10-31
Georgia,22,2010-10-31
Hawaii,23,2010-10-31
Idaho,31,2010-10-31
Illinois,27,2010-10-31
Indiana,0,2010-10-31
Iowa,19,2010-10-31
Kansas,41,2010-10-31
Kentucky,0,2010-10-31
Louisiana,49,2010-10-31
Maine,27,2010-10-31
Maryland,26,2010-10-31
Massachusetts,9,2010-10-31
Michigan,28,2010-10-31
Minnesota,0,2010-10-31
Mississippi,0,2010-10-31
Missouri,18,2010-10-31
Montana,0,2010-10-31
Nebraska,22,2010-10-31
Nevada,14,2010-10-31
New Hampshire,0,2010-10-31
New Jersey,19,2010-10-31
New Mexico,34,2010-10-31
New York,28,2010-10-31
North Carolina,35,2010-10-31
North Dakota,59,2010-10-31
Ohio,19,2010-10-31
Oklahoma,14,2010-10-31
Oregon,24,2010-10-31
Pennsylvania,20,2010-10-31
Rhode Island,0,2010-10-31
South Carolina,0,2010-10-31
South Dakota,0,2010-10-31
Tennessee,15,2010-10-31
Texas,11,2010-10-31
Utah,15,2010-10-31
Vermont,0,2010-10-31
Virginia,8,2010-10-31
Washington,18,2010-10-31
West Virginia,0,2010-10-31
Wisconsin,14,2010-10-31
Wyoming,0,2010-10-31
Alabama,50,2010-11-30
Alaska,0,2010-11-30
Arizona,27,2010-11-30
Arkansas,32,2010-11-30
California,14,2010-11-30
Colorado,40,2010-11-30
Connecticut,30,2010-11-30
Delaware,0,2010-11-30
District of Columbia,37,2010-11-30
Florida,26,2010-11-30
Georgia,28,2010-11-30
Hawaii,28,2010-11-30
Idaho,0,2010-11-30
Illinois,36,2010-11-30
Indiana,25,2010-11-30
Iowa,0,2010-11-30
Kansas,18,2010-11-30
Kentucky,28,2010-11-30
Louisiana,16,2010-11-30
Maine,34,2010-11-30
Maryland,41,2010-11-30
Massachusetts,19,2010-11-30
Michigan,12,2010-11-30
Minnesota,14,2010-11-30
Mississippi,0,2010-11-30
Missouri,71,2010-11-30
Montana,0,2010-11-30
Nebraska,28,2010-11-30
Nevada,18,2010-11-30
New Hampshire,0,2010-11-30
New Jersey,28,2010-11-30
New Mexico,44,2010-11-30
New York,22,2010-11-30
North Carolina,21,2010-11-30
North Dakota,74,2010-11-30
Ohio,45,2010-11-30
Oklahoma,36,2010-11-30
Oregon,53,2010-11-30
Pennsylvania,32,2010-11-30
Rhode Island,100,2010-11-30
South Carolina,0,2010-11-30
South Dakota,0,2010-11-30
Tennessee,10,2010-11-30
Texas,16,2010-11-30
Utah,0,2010-11-30
Vermont,0,2010-11-30
Virginia,12,2010-11-30
Washington,14,2010-11-30
West Virginia,0,2010-11-30
Wisconsin,9,2010-11-30
Wyoming,0,2010-11-30
Alabama,67,2010-12-31
Alaska,0,2010-12-31
Arizona,59,2010-12-31
Arkansas,0,2010-12-31
California,27,2010-12-31
Colorado,27,2010-12-31
Connecticut,42,2010-12-31
Delaware,45,2010-12-31
District of Columbia,87,2010-12-31
Florida,27,2010-12-31
Georgia,31,2010-12-31
Hawaii,0,2010-12-31
Idaho,29,2010-12-31
Illinois,34,2010-12-31
Indiana,29,2010-12-31
Iowa,54,2010-12-31
Kansas,0,2010-12-31
Kentucky,11,2010-12-31
Louisiana,23,2010-12-31
Maine,55,2010-12-31
Maryland,65,2010-12-31
Massachusetts,31,2010-12-31
Michigan,23,2010-12-31
Minnesota,30,2010-12-31
Mississippi,0,2010-12-31
Missouri,38,2010-12-31
Montana,44,2010-12-31
Nebraska,18,2010-12-31
Nevada,15,2010-12-31
New Hampshire,23,2010-12-31
New Jersey,28,2010-12-31
New Mexico,26,2010-12-31
New York,34,2010-12-31
North Carolina,61,2010-12-31
North Dakota,0,2010-12-31
Ohio,30,2010-12-31
Oklahoma,70,2010-12-31
Oregon,53,2010-12-31
Pennsylvania,43,2010-12-31
Rhode Island,0,2010-12-31
South Carolina,42,2010-12-31
South Dakota,53,2010-12-31
Tennessee,42,2010-12-31
Texas,37,2010-12-31
Utah,52,2010-12-31
Vermont,100,2010-12-31
Virginia,33,2010-12-31
Washington,20,2010-12-31
West Virginia,28,2010-12-31
Wisconsin,34,2010-12-31
Wyoming,0,2010-12-31
Alabama,83,2011-01-31
Alaska,0,2011-01-31
Arizona,79,2011-01-31
Arkansas,22,2011-01-31
California,33,2011-01-31
Colorado,62,2011-01-31
Connecticut,0,2011-01-31
Delaware,49,2011-01-31
District of Columbia,42,2011-01-31
Florida,42,2011-01-31
Georgia,31,2011-01-31
Hawaii,26,2011-01-31
Idaho,31,2011-01-31
Illinois,48,2011-01-31
Indiana,31,2011-01-31
Iowa,42,2011-01-31
Kansas,29,2011-01-31
Kentucky,0,2011-01-31
Louisiana,36,2011-01-31
Maine,30,2011-01-31
Maryland,96,2011-01-31
Massachusetts,22,2011-01-31
Michigan,46,2011-01-31
Minnesota,43,2011-01-31
Mississippi,0,2011-01-31
Missouri,34,2011-01-31
Montana,48,2011-01-31
Nebraska,80,2011-01-31
Nevada,33,2011-01-31
New Hampshire,100,2011-01-31
New Jersey,39,2011-01-31
New Mexico,0,2011-01-31
New York,45,2011-01-31
North Carolina,50,2011-01-31
North Dakota,0,2011-01-31
Ohio,39,2011-01-31
Oklahoma,30,2011-01-31
Oregon,25,2011-01-31
Pennsylvania,32,2011-01-31
Rhode Island,0,2011-01-31
South Carolina,11,2011-01-31
South Dakota,0,2011-01-31
Tennessee,46,2011-01-31
Texas,25,2011-01-31
Utah,41,2011-01-31
Vermont,0,2011-01-31
Virginia,39,2011-01-31
Washington,48,2011-01-31
West Virginia,29,2011-01-31
Wisconsin,36,2011-01-31
Wyoming,0,2011-01-31
Alabama,49,2011-02-28
Alaska,50,2011-02-28
Arizona,17,2011-02-28
Arkansas,0,2011-02-28
California,34,2011-02-28
Colorado,51,2011-02-28
Connecticut,47,2011-02-28
Delaware,0,2011-02-28
District of Columbia,60,2011-02-28
Florida,31,2011-02-28
Georgia,33,2011-02-28
Hawaii,77,2011-02-28
Idaho,31,2011-02-28
Illinois,52,2011-02-28
Indiana,40,2011-02-28
Iowa,41,2011-02-28
Kansas,60,2011-02-28
Kentucky,61,2011-02-28
Louisiana,38,2011-02-28
Maine,0,2011-02-28
Maryland,93,2011-02-28
Massachusetts,55,2011-02-28
Michigan,58,2011-02-28
Minnesota,64,2011-02-28
Mississippi,25,2011-02-28
Missouri,56,2011-02-28
Montana,48,2011-02-28
Nebraska,59,2011-02-28
Nevada,17,2011-02-28
New Hampshire,49,2011-02-28
New Jersey,46,2011-02-28
New Mexico,82,2011-02-28
New York,26,2011-02-28
North Carolina,27,2011-02-28
North Dakota,0,2011-02-28
Ohio,29,2011-02-28
Oklahoma,0,2011-02-28
Oregon,8,2011-02-28
Pennsylvania,58,2011-02-28
Rhode Island,63,2011-02-28
South Carolina,68,2011-02-28
South Dakota,0,2011-02-28
Tennessee,23,2011-02-28
Texas,38,2011-02-28
Utah,55,2011-02-28
Vermont,54,2011-02-28
Virginia,60,2011-02-28
Washington,35,2011-02-28
West Virginia,0,2011-02-28
Wisconsin,44,2011-02-28
Wyoming,100,2011-02-28
Alabama,50,2011-03-31
Alaska,48,2011-03-31
Arizona,38,2011-03-31
Arkansas,88,2011-03-31
California,24,2011-03-31
Colorado,34,2011-03-31
Connecticut,56,2011-03-31
Delaware,0,2011-03-31
District of Columbia,9,2011-03-31
Florida,31,2011-03-31
Georgia,42,2011-03-31
Hawaii,0,2011-03-31
Idaho,30,2011-03-31
Illinois,27,2011-03-31
Indiana,15,2011-03-31
Iowa,0,2011-03-31
Kansas,29,2011-03-31
Kentucky,50,2011-03-31
Louisiana,37,2011-03-31
Maine,0,2011-03-31
Maryland,24,2011-03-31
Massachusetts,33,2011-03-31
Michigan,55,2011-03-31
Minnesota,45,2011-03-31
Mississippi,0,2011-03-31
Missouri,28,2011-03-31
Montana,0,2011-03-31
Nebraska,0,2011-03-31
Nevada,33,2011-03-31
New Hampshire,25,2011-03-31
New Jersey,44,2011-03-31
New Mexico,27,2011-03-31
New York,32,2011-03-31
North Carolina,50,2011-03-31
North Dakota,0,2011-03-31
Ohio,39,2011-03-31
Oklahoma,76,2011-03-31
Oregon,57,2011-03-31
Pennsylvania,29,2011-03-31
Rhode Island,32,2011-03-31
South Carolina,34,2011-03-31
South Dakota,58,2011-03-31
Tennessee,46,2011-03-31
Texas,18,2011-03-31
Utah,14,2011-03-31
Vermont,54,2011-03-31
Virginia,36,2011-03-31
Washington,42,2011-03-31
West Virginia,0,2011-03-31
Wisconsin,70,2011-03-31
Wyoming,100,2011-03-31
Alabama,100,2011-04-30
Alaska,50,2011-04-30
Arizona,51,2011-04-30
Arkansas,66,2011-04-30
California,31,2011-04-30
Colorado,39,2011-04-30
Connecticut,18,2011-04-30
Delaware,47,2011-04-30
District of Columbia,38,2011-04-30
Florida,34,2011-04-30
Georgia,39,2011-04-30
Hawaii,51,2011-04-30
Idaho,90,2011-04-30
Illinois,32,2011-04-30
Indiana,24,2011-04-30
Iowa,27,2011-04-30
Kansas,15,2011-04-30
Kentucky,12,2011-04-30
Louisiana,62,2011-04-30
Maine,0,2011-04-30
Maryland,46,2011-04-30
Massachusetts,18,2011-04-30
Michigan,35,2011-04-30
Minnesota,20,2011-04-30
Mississippi,0,2011-04-30
Missouri,28,2011-04-30
Montana,0,2011-04-30
Nebraska,45,2011-04-30
Nevada,63,2011-04-30
New Hampshire,0,2011-04-30
New Jersey,38,2011-04-30
New Mexico,0,2011-04-30
New York,33,2011-04-30
North Carolina,52,2011-04-30
North Dakota,0,2011-04-30
Ohio,24,2011-04-30
Oklahoma,15,2011-04-30
Oregon,39,2011-04-30
Pennsylvania,23,2011-04-30
Rhode Island,31,2011-04-30
South Carolina,34,2011-04-30
South Dakota,0,2011-04-30
Tennessee,53,2011-04-30
Texas,33,2011-04-30
Utah,81,2011-04-30
Vermont,0,2011-04-30
Virginia,43,2011-04-30
Washington,23,2011-04-30
West Virginia,0,2011-04-30
Wisconsin,42,2011-04-30
Wyoming,0,2011-04-30
Alabama,16,2011-05-31
Alaska,0,2011-05-31
Arizona,19,2011-05-31
Arkansas,19,2011-05-31
California,15,2011-05-31
Colorado,15,2011-05-31
Connecticut,8,2011-05-31
Delaware,0,2011-05-31
District of Columbia,24,2011-05-31
Florida,24,2011-05-31
Georgia,19,2011-05-31
Hawaii,22,2011-05-31
Idaho,42,2011-05-31
Illinois,13,2011-05-31
Indiana,14,2011-05-31
Iowa,7,2011-05-31
Kansas,13,2011-05-31
Kentucky,22,2011-05-31
Louisiana,6,2011-05-31
Maine,39,2011-05-31
Maryland,25,2011-05-31
Massachusetts,14,2011-05-31
Michigan,8,2011-05-31
Minnesota,17,2011-05-31
Mississippi,0,2011-05-31
Missouri,18,2011-05-31
Montana,0,2011-05-31
Nebraska,10,2011-05-31
Nevada,35,2011-05-31
New Hampshire,11,2011-05-31
New Jersey,13,2011-05-31
New Mexico,12,2011-05-31
New York,13,2011-05-31
North Carolina,15,2011-05-31
North Dakota,28,2011-05-31
Ohio,16,2011-05-31
Oklahoma,13,2011-05-31
Oregon,31,2011-05-31
Pennsylvania,20,2011-05-31
Rhode Island,0,2011-05-31
South Carolina,15,2011-05-31
South Dakota,0,2011-05-31
Tennessee,20,2011-05-31
Texas,14,2011-05-31
Utah,19,2011-05-31
Vermont,100,2011-05-31
Virginia,24,2011-05-31
Washington,8,2011-05-31
West Virginia,17,2011-05-31
Wisconsin,10,2011-05-31
Wyoming,0,2011-05-31
Alabama,27,2011-06-30
Alaska,72,2011-06-30
Arizona,42,2011-06-30
Arkansas,0,2011-06-30
California,25,2011-06-30
Colorado,15,2011-06-30
Connecticut,14,2011-06-30
Delaware,74,2011-06-30
District of Columbia,5,2011-06-30
Florida,29,2011-06-30
Georgia,14,2011-06-30
Hawaii,0,2011-06-30
Idaho,48,2011-06-30
Illinois,22,2011-06-30
Indiana,30,2011-06-30
Iowa,0,2011-06-30
Kansas,33,2011-06-30
Kentucky,27,2011-06-30
Louisiana,28,2011-06-30
Maine,22,2011-06-30
Maryland,38,2011-06-30
Massachusetts,19,2011-06-30
Michigan,26,2011-06-30
Minnesota,20,2011-06-30
Mississippi,35,2011-06-30
Missouri,36,2011-06-30
Montana,0,2011-06-30
Nebraska,17,2011-06-30
Nevada,36,2011-06-30
New Hampshire,0,2011-06-30
New Jersey,22,2011-06-30
New Mexico,19,2011-06-30
New York,31,2011-06-30
North Carolina,27,2011-06-30
North Dakota,100,2011-06-30
Ohio,43,2011-06-30
Oklahoma,55,2011-06-30
Oregon,54,2011-06-30
Pennsylvania,33,2011-06-30
Rhode Island,48,2011-06-30
South Carolina,40,2011-06-30
South Dakota,0,2011-06-30
Tennessee,22,2011-06-30
Texas,26,2011-06-30
Utah,21,2011-06-30
Vermont,0,2011-06-30
Virginia,50,2011-06-30
Washington,21,2011-06-30
West Virginia,0,2011-06-30
Wisconsin,21,2011-06-30
Wyoming,0,2011-06-30
Alabama,61,2011-07-31
Alaska,0,2011-07-31
Arizona,53,2011-07-31
Arkansas,20,2011-07-31
California,33,2011-07-31
Colorado,59,2011-07-31
Connecticut,50,2011-07-31
Delaware,85,2011-07-31
District of Columbia,70,2011-07-31
Florida,31,2011-07-31
Georgia,40,2011-07-31
Hawaii,43,2011-07-31
Idaho,55,2011-07-31
Illinois,51,2011-07-31
Indiana,48,2011-07-31
Iowa,49,2011-07-31
Kansas,13,2011-07-31
Kentucky,42,2011-07-31
Louisiana,43,2011-07-31
Maine,100,2011-07-31
Maryland,34,2011-07-31
Massachusetts,28,2011-07-31
Michigan,32,2011-07-31
Minnesota,38,2011-07-31
Mississippi,41,2011-07-31
Missouri,53,2011-07-31
Montana,91,2011-07-31
Nebraska,87,2011-07-31
Nevada,41,2011-07-31
New Hampshire,42,2011-07-31
New Jersey,36,2011-07-31
New Mexico,94,2011-07-31
New York,33,2011-07-31
North Carolina,41,2011-07-31
North Dakota,0,2011-07-31
Ohio,22,2011-07-31
Oklahoma,53,2011-07-31
Oregon,35,2011-07-31
Pennsylvania,29,2011-07-31
Rhode Island,28,2011-07-31
South Carolina,54,2011-07-31
South Dakota,0,2011-07-31
Tennessee,58,2011-07-31
Texas,27,2011-07-31
Utah,74,2011-07-31
Vermont,0,2011-07-31
Virginia,45,2011-07-31
Washington,51,2011-07-31
West Virginia,31,2011-07-31
Wisconsin,42,2011-07-31
Wyoming,0,2011-07-31
Alabama,46,2011-08-31
Alaska,38,2011-08-31
Arizona,22,2011-08-31
Arkansas,36,2011-08-31
California,22,2011-08-31
Colorado,45,2011-08-31
Connecticut,21,2011-08-31
Delaware,0,2011-08-31
District of Columbia,36,2011-08-31
Florida,37,2011-08-31
Georgia,25,2011-08-31
Hawaii,100,2011-08-31
Idaho,0,2011-08-31
Illinois,28,2011-08-31
Indiana,12,2011-08-31
Iowa,10,2011-08-31
Kansas,0,2011-08-31
Kentucky,19,2011-08-31
Louisiana,56,2011-08-31
Maine,70,2011-08-31
Maryland,31,2011-08-31
Massachusetts,22,2011-08-31
Michigan,21,2011-08-31
Minnesota,42,2011-08-31
Mississippi,18,2011-08-31
Missouri,38,2011-08-31
Montana,40,2011-08-31
Nebraska,17,2011-08-31
Nevada,76,2011-08-31
New Hampshire,40,2011-08-31
New Jersey,36,2011-08-31
New Mexico,0,2011-08-31
New York,27,2011-08-31
North Carolina,29,2011-08-31
North Dakota,49,2011-08-31
Ohio,21,2011-08-31
Oklahoma,10,2011-08-31
Oregon,54,2011-08-31
Pennsylvania,26,2011-08-31
Rhode Island,50,2011-08-31
South Carolina,40,2011-08-31
South Dakota,50,2011-08-31
Tennessee,34,2011-08-31
Texas,27,2011-08-31
Utah,32,2011-08-31
Vermont,42,2011-08-31
Virginia,37,2011-08-31
Washington,27,2011-08-31
West Virginia,27,2011-08-31
Wisconsin,39,2011-08-31
Wyoming,0,2011-08-31
Alabama,49,2011-09-30
Alaska,33,2011-09-30
Arizona,26,2011-09-30
Arkansas,30,2011-09-30
California,20,2011-09-30
Colorado,29,2011-09-30
Connecticut,44,2011-09-30
Delaware,100,2011-09-30
District of Columbia,25,2011-09-30
Florida,26,2011-09-30
Georgia,33,2011-09-30
Hawaii,86,2011-09-30
Idaho,21,2011-09-30
Illinois,19,2011-09-30
Indiana,10,2011-09-30
Iowa,8,2011-09-30
Kansas,19,2011-09-30
Kentucky,40,2011-09-30
Louisiana,16,2011-09-30
Maine,20,2011-09-30
Maryland,23,2011-09-30
Massachusetts,26,2011-09-30
Michigan,8,2011-09-30
Minnesota,37,2011-09-30
Mississippi,32,2011-09-30
Missouri,33,2011-09-30
Montana,0,2011-09-30
Nebraska,0,2011-09-30
Nevada,33,2011-09-30
New Hampshire,0,2011-09-30
New Jersey,42,2011-09-30
New Mexico,35,2011-09-30
New York,29,2011-09-30
North Carolina,28,2011-09-30
North Dakota,42,2011-09-30
Ohio,7,2011-09-30
Oklahoma,8,2011-09-30
Oregon,25,2011-09-30
Pennsylvania,23,2011-09-30
Rhode Island,21,2011-09-30
South Carolina,21,2011-09-30
South Dakota,0,2011-09-30
Tennessee,15,2011-09-30
Texas,13,2011-09-30
Utah,55,2011-09-30
Vermont,36,2011-09-30
Virginia,40,2011-09-30
Washington,23,2011-09-30
West Virginia,0,2011-09-30
Wisconsin,28,2011-09-30
Wyoming,0,2011-09-30
Alabama,30,2011-10-31
Alaska,0,2011-10-31
Arizona,27,2011-10-31
Arkansas,56,2011-10-31
California,29,2011-10-31
Colorado,41,2011-10-31
Connecticut,58,2011-10-31
Delaware,0,2011-10-31
District of Columbia,74,2011-10-31
Florida,39,2011-10-31
Georgia,34,2011-10-31
Hawaii,0,2011-10-31
Idaho,0,2011-10-31
Illinois,34,2011-10-31
Indiana,18,2011-10-31
Iowa,16,2011-10-31
Kansas,18,2011-10-31
Kentucky,24,2011-10-31
Louisiana,44,2011-10-31
Maine,37,2011-10-31
Maryland,41,2011-10-31
Massachusetts,34,2011-10-31
Michigan,37,2011-10-31
Minnesota,52,2011-10-31
Mississippi,28,2011-10-31
Missouri,17,2011-10-31
Montana,0,2011-10-31
Nebraska,24,2011-10-31
Nevada,38,2011-10-31
New Hampshire,63,2011-10-31
New Jersey,43,2011-10-31
New Mexico,100,2011-10-31
New York,44,2011-10-31
North Carolina,53,2011-10-31
North Dakota,75,2011-10-31
Ohio,16,2011-10-31
Oklahoma,46,2011-10-31
Oregon,75,2011-10-31
Pennsylvania,43,2011-10-31
Rhode Island,39,2011-10-31
South Carolina,40,2011-10-31
South Dakota,76,2011-10-31
Tennessee,52,2011-10-31
Texas,30,2011-10-31
Utah,67,2011-10-31
Vermont,67,2011-10-31
Virginia,76,2011-10-31
Washington,49,2011-10-31
West Virginia,0,2011-10-31
Wisconsin,51,2011-10-31
Wyoming,0,2011-10-31
Alabama,24,2011-11-30
Alaska,0,2011-11-30
Arizona,22,2011-11-30
Arkansas,0,2011-11-30
California,31,2011-11-30
Colorado,39,2011-11-30
Connecticut,36,2011-11-30
Delaware,97,2011-11-30
District of Columbia,43,2011-11-30
Florida,50,2011-11-30
Georgia,23,2011-11-30
Hawaii,0,2011-11-30
Idaho,90,2011-11-30
Illinois,25,2011-11-30
Indiana,46,2011-11-30
Iowa,0,2011-11-30
Kansas,29,2011-11-30
Kentucky,25,2011-11-30
Louisiana,0,2011-11-30
Maine,30,2011-11-30
Maryland,47,2011-11-30
Massachusetts,34,2011-11-30
Michigan,35,2011-11-30
Minnesota,55,2011-11-30
Mississippi,0,2011-11-30
Missouri,47,2011-11-30
Montana,100,2011-11-30
Nebraska,58,2011-11-30
Nevada,32,2011-11-30
New Hampshire,49,2011-11-30
New Jersey,40,2011-11-30
New Mexico,0,2011-11-30
New York,40,2011-11-30
North Carolina,39,2011-11-30
North Dakota,61,2011-11-30
Ohio,36,2011-11-30
Oklahoma,44,2011-11-30
Oregon,72,2011-11-30
Pennsylvania,30,2011-11-30
