geoName,Investment,year
Kansas,0,2015-01-31
Kentucky,20,2015-01-31
Louisiana,20,2015-01-31
Maine,0,2015-01-31
Maryland,24,2015-01-31
Massachusetts,26,2015-01-31
Michigan,11,2015-01-31
Minnesota,16,2015-01-31
Mississippi,0,2015-01-31
Missouri,52,2015-01-31
Montana,0,2015-01-31
Nebraska,15,2015-01-31
Nevada,0,2015-01-31
New Hampshire,27,2015-01-31
New Jersey,49,2015-01-31
New Mexico,0,2015-01-31
New York,48,2015-01-31
North Carolina,27,2015-01-31
North Dakota,100,2015-01-31
Ohio,37,2015-01-31
Oklahoma,34,2015-01-31
Oregon,8,2015-01-31
Pennsylvania,17,2015-01-31
Rhode Island,0,2015-01-31
South Carolina,24,2015-01-31
South Dakota,48,2015-01-31
Tennessee,16,2015-01-31
Texas,33,2015-01-31
Utah,56,2015-01-31
Vermont,0,2015-01-31
Virginia,18,2015-01-31
Washington,22,2015-01-31
West Virginia,0,2015-01-31
Wisconsin,17,2015-01-31
Wyoming,0,2015-01-31
Alabama,40,2015-02-28
Alaska,83,2015-02-28
Arizona,50,2015-02-28
Arkansas,34,2015-02-28
California,72,2015-02-28
Colorado,79,2015-02-28
Connecticut,56,2015-02-28
Delaware,0,2015-02-28
District of Columbia,47,2015-02-28
Florida,57,2015-02-28
Georgia,33,2015-02-28
Hawaii,26,2015-02-28
Idaho,90,2015-02-28
Illinois,51,2015-02-28
Indiana,81,2015-02-28
Iowa,45,2015-02-28
Kansas,83,2015-02-28
Kentucky,35,2015-02-28
Louisiana,0,2015-02-28
Maine,0,2015-02-28
Maryland,31,2015-02-28
Massachusetts,61,2015-02-28
Michigan,26,2015-02-28
Minnesota,36,2015-02-28
Mississippi,0,2015-02-28
Missouri,61,2015-02-28
Montana,0,2015-02-28
Nebraska,59,2015-02-28
Nevada,0,2015-02-28
New Hampshire,46,2015-02-28
New Jersey,42,2015-02-28
New Mexico,0,2015-02-28
New York,77,2015-02-28
North Carolina,39,2015-02-28
North Dakota,0,2015-02-28
Ohio,47,2015-02-28
Oklahoma,36,2015-02-28
Oregon,7,2015-02-28
Pennsylvania,11,2015-02-28
Rhode Island,48,2015-02-28
South Carolina,28,2015-02-28
South Dakota,0,2015-02-28
Tennessee,42,2015-02-28
Texas,61,2015-02-28
Utah,100,2015-02-28
Vermont,75,2015-02-28
Virginia,32,2015-02-28
Washington,39,2015-02-28
West Virginia,0,2015-02-28
Wisconsin,29,2015-02-28
Wyoming,0,2015-02-28
Alabama,9,2015-03-31
Alaska,34,2015-03-31
Arizona,25,2015-03-31
Arkansas,14,2015-03-31
California,26,2015-03-31
Colorado,25,2015-03-31
Connecticut,16,2015-03-31
Delaware,100,2015-03-31
District of Columbia,48,2015-03-31
Florida,35,2015-03-31
Georgia,18,2015-03-31
Hawaii,0,2015-03-31
Idaho,93,2015-03-31
Illinois,10,2015-03-31
Indiana,22,2015-03-31
Iowa,28,2015-03-31
Kansas,0,2015-03-31
Kentucky,5,2015-03-31
Louisiana,23,2015-03-31
Maine,0,2015-03-31
Maryland,13,2015-03-31
Massachusetts,20,2015-03-31
Michigan,17,2015-03-31
Minnesota,23,2015-03-31
Mississippi,38,2015-03-31
Missouri,26,2015-03-31
Montana,0,2015-03-31
Nebraska,36,2015-03-31
Nevada,17,2015-03-31
New Hampshire,20,2015-03-31
New Jersey,18,2015-03-31
New Mexico,17,2015-03-31
New York,18,2015-03-31
North Carolina,22,2015-03-31
North Dakota,36,2015-03-31
Ohio,23,2015-03-31
Oklahoma,20,2015-03-31
Oregon,12,2015-03-31
Pennsylvania,19,2015-03-31
Rhode Island,41,2015-03-31
South Carolina,12,2015-03-31
South Dakota,0,2015-03-31
Tennessee,18,2015-03-31
Texas,22,2015-03-31
Utah,25,2015-03-31
Vermont,0,2015-03-31
Virginia,12,2015-03-31
Washington,27,2015-03-31
West Virginia,20,2015-03-31
Wisconsin,8,2015-03-31
Wyoming,0,2015-03-31
Alabama,33,2015-04-30
Alaska,0,2015-04-30
Arizona,22,2015-04-30
Arkansas,18,2015-04-30
California,22,2015-04-30
Colorado,47,2015-04-30
Connecticut,41,2015-04-30
Delaware,0,2015-04-30
District of Columbia,24,2015-04-30
Florida,17,2015-04-30
Georgia,15,2015-04-30
Hawaii,0,2015-04-30
Idaho,23,2015-04-30
Illinois,17,2015-04-30
Indiana,7,2015-04-30
Iowa,12,2015-04-30
Kansas,11,2015-04-30
Kentucky,0,2015-04-30
Louisiana,28,2015-04-30
Maine,0,2015-04-30
Maryland,38,2015-04-30
Massachusetts,20,2015-04-30
Michigan,11,2015-04-30
Minnesota,10,2015-04-30
Mississippi,26,2015-04-30
Missouri,50,2015-04-30
Montana,36,2015-04-30
Nebraska,45,2015-04-30
Nevada,10,2015-04-30
New Hampshire,52,2015-04-30
New Jersey,25,2015-04-30
New Mexico,22,2015-04-30
New York,28,2015-04-30
North Carolina,38,2015-04-30
North Dakota,0,2015-04-30
Ohio,32,2015-04-30
Oklahoma,18,2015-04-30
Oregon,10,2015-04-30
Pennsylvania,24,2015-04-30
Rhode Island,52,2015-04-30
South Carolina,15,2015-04-30
South Dakota,100,2015-04-30
Tennessee,5,2015-04-30
Texas,22,2015-04-30
Utah,32,2015-04-30
Vermont,0,2015-04-30
Virginia,9,2015-04-30
Washington,18,2015-04-30
West Virginia,26,2015-04-30
Wisconsin,0,2015-04-30
Wyoming,0,2015-04-30
Alabama,0,2015-05-31
Alaska,0,2015-05-31
Arizona,30,2015-05-31
Arkansas,0,2015-05-31
California,22,2015-05-31
Colorado,20,2015-05-31
Connecticut,14,2015-05-31
Delaware,34,2015-05-31
District of Columbia,35,2015-05-31
Florida,19,2015-05-31
Georgia,10,2015-05-31
Hawaii,13,2015-05-31
Idaho,17,2015-05-31
Illinois,19,2015-05-31
Indiana,18,2015-05-31
Iowa,18,2015-05-31
Kansas,0,2015-05-31
Kentucky,26,2015-05-31
Louisiana,0,2015-05-31
Maine,0,2015-05-31
Maryland,24,2015-05-31
Massachusetts,27,2015-05-31
Michigan,21,2015-05-31
Minnesota,30,2015-05-31
Mississippi,19,2015-05-31
Missouri,29,2015-05-31
Montana,0,2015-05-31
Nebraska,34,2015-05-31
Nevada,30,2015-05-31
New Hampshire,19,2015-05-31
New Jersey,29,2015-05-31
New Mexico,0,2015-05-31
New York,22,2015-05-31
North Carolina,19,2015-05-31
North Dakota,0,2015-05-31
Ohio,7,2015-05-31
Oklahoma,16,2015-05-31
Oregon,10,2015-05-31
Pennsylvania,5,2015-05-31
Rhode Island,39,2015-05-31
South Carolina,10,2015-05-31
South Dakota,0,2015-05-31
Tennessee,22,2015-05-31
Texas,17,2015-05-31
Utah,17,2015-05-31
Vermont,100,2015-05-31
Virginia,9,2015-05-31
Washington,8,2015-05-31
West Virginia,0,2015-05-31
Wisconsin,32,2015-05-31
Wyoming,0,2015-05-31
Alabama,40,2015-06-30
Alaska,54,2015-06-30
Arizona,17,2015-06-30
Arkansas,24,2015-06-30
California,32,2015-06-30
Colorado,52,2015-06-30
Connecticut,70,2015-06-30
Delaware,56,2015-06-30
District of Columbia,35,2015-06-30
Florida,44,2015-06-30
Georgia,44,2015-06-30
Hawaii,54,2015-06-30
Idaho,83,2015-06-30
Illinois,45,2015-06-30
Indiana,19,2015-06-30
Iowa,0,2015-06-30
Kansas,51,2015-06-30
Kentucky,13,2015-06-30
Louisiana,14,2015-06-30
Maine,30,2015-06-30
Maryland,57,2015-06-30
Massachusetts,46,2015-06-30
Michigan,30,2015-06-30
Minnesota,41,2015-06-30
Mississippi,50,2015-06-30
Missouri,63,2015-06-30
Montana,47,2015-06-30
Nebraska,56,2015-06-30
Nevada,24,2015-06-30
New Hampshire,0,2015-06-30
New Jersey,20,2015-06-30
New Mexico,28,2015-06-30
New York,39,2015-06-30
North Carolina,38,2015-06-30
North Dakota,0,2015-06-30
Ohio,29,2015-06-30
Oklahoma,63,2015-06-30
Oregon,34,2015-06-30
Pennsylvania,42,2015-06-30
Rhode Island,100,2015-06-30
South Carolina,11,2015-06-30
South Dakota,0,2015-06-30
Tennessee,46,2015-06-30
Texas,21,2015-06-30
Utah,42,2015-06-30
Vermont,0,2015-06-30
Virginia,30,2015-06-30
Washington,26,2015-06-30
West Virginia,0,2015-06-30
Wisconsin,21,2015-06-30
Wyoming,0,2015-06-30
Alabama,0,2015-07-31
Alaska,0,2015-07-31
Arizona,12,2015-07-31
Arkansas,9,2015-07-31
California,13,2015-07-31
Colorado,17,2015-07-31
Connecticut,9,2015-07-31
Delaware,0,2015-07-31
District of Columbia,16,2015-07-31
Florida,12,2015-07-31
Georgia,11,2015-07-31
Hawaii,30,2015-07-31
Idaho,32,2015-07-31
Illinois,15,2015-07-31
Indiana,3,2015-07-31
Iowa,29,2015-07-31
Kansas,0,2015-07-31
Kentucky,0,2015-07-31
Louisiana,25,2015-07-31
Maine,0,2015-07-31
Maryland,14,2015-07-31
Massachusetts,13,2015-07-31
Michigan,6,2015-07-31
Minnesota,8,2015-07-31
Mississippi,9,2015-07-31
Missouri,16,2015-07-31
Montana,0,2015-07-31
Nebraska,0,2015-07-31
Nevada,9,2015-07-31
New Hampshire,13,2015-07-31
New Jersey,11,2015-07-31
New Mexico,21,2015-07-31
New York,14,2015-07-31
North Carolina,19,2015-07-31
North Dakota,24,2015-07-31
Ohio,6,2015-07-31
Oklahoma,6,2015-07-31
Oregon,7,2015-07-31
Pennsylvania,19,2015-07-31
Rhode Island,0,2015-07-31
South Carolina,13,2015-07-31
South Dakota,0,2015-07-31
Tennessee,9,2015-07-31
Texas,8,2015-07-31
Utah,5,2015-07-31
Vermont,100,2015-07-31
Virginia,12,2015-07-31
Washington,13,2015-07-31
West Virginia,0,2015-07-31
Wisconsin,11,2015-07-31
Wyoming,33,2015-07-31
Alabama,60,2015-08-31
Alaska,88,2015-08-31
Arizona,91,2015-08-31
Arkansas,73,2015-08-31
California,70,2015-08-31
Colorado,68,2015-08-31
Connecticut,36,2015-08-31
Delaware,91,2015-08-31
District of Columbia,35,2015-08-31
Florida,48,2015-08-31
Georgia,24,2015-08-31
Hawaii,45,2015-08-31
Idaho,45,2015-08-31
Illinois,55,2015-08-31
Indiana,55,2015-08-31
Iowa,0,2015-08-31
Kansas,80,2015-08-31
Kentucky,42,2015-08-31
Louisiana,21,2015-08-31
Maine,0,2015-08-31
Maryland,82,2015-08-31
Massachusetts,30,2015-08-31
Michigan,56,2015-08-31
Minnesota,23,2015-08-31
Mississippi,79,2015-08-31
Missouri,66,2015-08-31
Montana,0,2015-08-31
Nebraska,30,2015-08-31
Nevada,59,2015-08-31
New Hampshire,0,2015-08-31
New Jersey,59,2015-08-31
New Mexico,0,2015-08-31
New York,70,2015-08-31
North Carolina,42,2015-08-31
North Dakota,98,2015-08-31
Ohio,26,2015-08-31
Oklahoma,49,2015-08-31
Oregon,93,2015-08-31
Pennsylvania,46,2015-08-31
Rhode Island,0,2015-08-31
South Carolina,34,2015-08-31
South Dakota,100,2015-08-31
Tennessee,73,2015-08-31
Texas,57,2015-08-31
Utah,44,2015-08-31
Vermont,0,2015-08-31
Virginia,86,2015-08-31
Washington,62,2015-08-31
West Virginia,0,2015-08-31
Wisconsin,34,2015-08-31
Wyoming,0,2015-08-31
Alabama,20,2015-09-30
Alaska,44,2015-09-30
Arizona,27,2015-09-30
Arkansas,0,2015-09-30
California,33,2015-09-30
Colorado,41,2015-09-30
Connecticut,44,2015-09-30
Delaware,45,2015-09-30
District of Columbia,27,2015-09-30
Florida,33,2015-09-30
Georgia,20,2015-09-30
Hawaii,0,2015-09-30
Idaho,21,2015-09-30
Illinois,28,2015-09-30
Indiana,0,2015-09-30
Iowa,23,2015-09-30
Kansas,45,2015-09-30
Kentucky,11,2015-09-30
Louisiana,42,2015-09-30
Maine,0,2015-09-30
Maryland,35,2015-09-30
Massachusetts,25,2015-09-30
Michigan,27,2015-09-30
Minnesota,11,2015-09-30
Mississippi,0,2015-09-30
Missouri,30,2015-09-30
Montana,36,2015-09-30
Nebraska,15,2015-09-30
Nevada,20,2015-09-30
New Hampshire,52,2015-09-30
New Jersey,26,2015-09-30
New Mexico,22,2015-09-30
New York,36,2015-09-30
North Carolina,15,2015-09-30
North Dakota,49,2015-09-30
Ohio,31,2015-09-30
Oklahoma,24,2015-09-30
Oregon,14,2015-09-30
Pennsylvania,30,2015-09-30
Rhode Island,51,2015-09-30
South Carolina,7,2015-09-30
South Dakota,0,2015-09-30
Tennessee,22,2015-09-30
Texas,24,2015-09-30
Utah,22,2015-09-30
Vermont,100,2015-09-30
Virginia,31,2015-09-30
Washington,38,2015-09-30
West Virginia,54,2015-09-30
Wisconsin,5,2015-09-30
Wyoming,0,2015-09-30
Alabama,0,2015-10-31
Alaska,0,2015-10-31
Arizona,28,2015-10-31
Arkansas,64,2015-10-31
California,46,2015-10-31
Colorado,59,2015-10-31
Connecticut,40,2015-10-31
Delaware,66,2015-10-31
District of Columbia,50,2015-10-31
Florida,44,2015-10-31
Georgia,30,2015-10-31
Hawaii,35,2015-10-31
Idaho,0,2015-10-31
Illinois,34,2015-10-31
Indiana,21,2015-10-31
Iowa,17,2015-10-31
Kansas,26,2015-10-31
Kentucky,0,2015-10-31
Louisiana,33,2015-10-31
Maine,37,2015-10-31
Maryland,44,2015-10-31
Massachusetts,17,2015-10-31
Michigan,27,2015-10-31
Minnesota,24,2015-10-31
Mississippi,29,2015-10-31
Missouri,50,2015-10-31
Montana,0,2015-10-31
Nebraska,0,2015-10-31
Nevada,17,2015-10-31
New Hampshire,0,2015-10-31
New Jersey,48,2015-10-31
New Mexico,0,2015-10-31
New York,41,2015-10-31
North Carolina,36,2015-10-31
North Dakota,0,2015-10-31
Ohio,14,2015-10-31
Oklahoma,37,2015-10-31
Oregon,11,2015-10-31
Pennsylvania,42,2015-10-31
Rhode Island,38,2015-10-31
South Carolina,12,2015-10-31
South Dakota,0,2015-10-31
Tennessee,8,2015-10-31
Texas,21,2015-10-31
Utah,0,2015-10-31
Vermont,0,2015-10-31
Virginia,53,2015-10-31
Washington,53,2015-10-31
West Virginia,42,2015-10-31
Wisconsin,40,2015-10-31
Wyoming,100,2015-10-31
Alabama,31,2015-11-30
Alaska,69,2015-11-30
Arizona,43,2015-11-30
Arkansas,0,2015-11-30
California,39,2015-11-30
Colorado,25,2015-11-30
Connecticut,13,2015-11-30
Delaware,0,2015-11-30
District of Columbia,43,2015-11-30
Florida,26,2015-11-30
Georgia,33,2015-11-30
Hawaii,71,2015-11-30
Idaho,93,2015-11-30
Illinois,22,2015-11-30
Indiana,32,2015-11-30
Iowa,0,2015-11-30
Kansas,29,2015-11-30
Kentucky,0,2015-11-30
Louisiana,33,2015-11-30
Maine,0,2015-11-30
Maryland,36,2015-11-30
Massachusetts,44,2015-11-30
Michigan,22,2015-11-30
Minnesota,16,2015-11-30
Mississippi,0,2015-11-30
Missouri,26,2015-11-30
Montana,55,2015-11-30
Nebraska,0,2015-11-30
Nevada,61,2015-11-30
New Hampshire,0,2015-11-30
New Jersey,34,2015-11-30
New Mexico,0,2015-11-30
New York,66,2015-11-30
North Carolina,14,2015-11-30
North Dakota,0,2015-11-30
Ohio,20,2015-11-30
Oklahoma,38,2015-11-30
Oregon,23,2015-11-30
Pennsylvania,25,2015-11-30
Rhode Island,78,2015-11-30
South Carolina,26,2015-11-30
South Dakota,0,2015-11-30
Tennessee,33,2015-11-30
Texas,24,2015-11-30
Utah,52,2015-11-30
Vermont,0,2015-11-30
Virginia,48,2015-11-30
Washington,31,2015-11-30
West Virginia,0,2015-11-30
Wisconsin,24,2015-11-30
Wyoming,100,2015-11-30
Alabama,0,2015-12-31
Alaska,0,2015-12-31
Arizona,72,2015-12-31
Arkansas,0,2015-12-31
California,49,2015-12-31
Colorado,52,2015-12-31
Connecticut,28,2015-12-31
Delaware,85,2015-12-31
District of Columbia,11,2015-12-31
Florida,55,2015-12-31
Georgia,20,2015-12-31
Hawaii,26,2015-12-31
Idaho,26,2015-12-31
Illinois,32,2015-12-31
Indiana,26,2015-12-31
Iowa,0,2015-12-31
Kansas,12,2015-12-31
Kentucky,21,2015-12-31
Louisiana,21,2015-12-31
Maine,31,2015-12-31
Maryland,52,2015-12-31
Massachusetts,44,2015-12-31
Michigan,42,2015-12-31
Minnesota,13,2015-12-31
Mississippi,75,2015-12-31
Missouri,45,2015-12-31
Montana,0,2015-12-31
Nebraska,39,2015-12-31
Nevada,47,2015-12-31
New Hampshire,55,2015-12-31
New Jersey,33,2015-12-31
New Mexico,69,2015-12-31
New York,55,2015-12-31
North Carolina,20,2015-12-31
North Dakota,0,2015-12-31
Ohio,30,2015-12-31
Oklahoma,25,2015-12-31
Oregon,69,2015-12-31
Pennsylvania,41,2015-12-31
Rhode Island,100,2015-12-31
South Carolina,44,2015-12-31
South Dakota,94,2015-12-31
Tennessee,33,2015-12-31
Texas,38,2015-12-31
Utah,24,2015-12-31
Vermont,59,2015-12-31
Virginia,52,2015-12-31
Washington,36,2015-12-31
West Virginia,0,2015-12-31
Wisconsin,46,2015-12-31
Wyoming,0,2015-12-31
Alabama,17,2016-01-31
Alaska,0,2016-01-31
Arizona,40,2016-01-31
Arkansas,29,2016-01-31
California,44,2016-01-31
Colorado,26,2016-01-31
Connecticut,49,2016-01-31
Delaware,0,2016-01-31
District of Columbia,46,2016-01-31
Florida,36,2016-01-31
Georgia,23,2016-01-31
Hawaii,70,2016-01-31
Idaho,24,2016-01-31
Illinois,43,2016-01-31
Indiana,17,2016-01-31
Iowa,23,2016-01-31
Kansas,62,2016-01-31
Kentucky,19,2016-01-31
Louisiana,38,2016-01-31
Maine,55,2016-01-31
Maryland,15,2016-01-31
Massachusetts,61,2016-01-31
Michigan,22,2016-01-31
Minnesota,28,2016-01-31
Mississippi,0,2016-01-31
Missouri,29,2016-01-31
Montana,0,2016-01-31
Nebraska,73,2016-01-31
Nevada,11,2016-01-31
New Hampshire,49,2016-01-31
New Jersey,10,2016-01-31
New Mexico,100,2016-01-31
New York,53,2016-01-31
North Carolina,47,2016-01-31
North Dakota,0,2016-01-31
Ohio,21,2016-01-31
Oklahoma,0,2016-01-31
Oregon,28,2016-01-31
Pennsylvania,39,2016-01-31
Rhode Island,29,2016-01-31
South Carolina,31,2016-01-31
South Dakota,50,2016-01-31
Tennessee,24,2016-01-31
Texas,31,2016-01-31
Utah,22,2016-01-31
Vermont,0,2016-01-31
Virginia,64,2016-01-31
Washington,48,2016-01-31
West Virginia,0,2016-01-31
Wisconsin,23,2016-01-31
Wyoming,0,2016-01-31
Alabama,6,2016-02-29
Alaska,0,2016-02-29
Arizona,25,2016-02-29
Arkansas,21,2016-02-29
California,35,2016-02-29
Colorado,30,2016-02-29
Connecticut,64,2016-02-29
Delaware,0,2016-02-29
District of Columbia,45,2016-02-29
Florida,42,2016-02-29
Georgia,38,2016-02-29
Hawaii,100,2016-02-29
Idaho,34,2016-02-29
Illinois,37,2016-02-29
Indiana,25,2016-02-29
Iowa,25,2016-02-29
Kansas,24,2016-02-29
Kentucky,20,2016-02-29
Louisiana,39,2016-02-29
Maine,0,2016-02-29
Maryland,29,2016-02-29
Massachusetts,36,2016-02-29
Michigan,15,2016-02-29
Minnesota,32,2016-02-29
Mississippi,24,2016-02-29
Missouri,44,2016-02-29
Montana,29,2016-02-29
Nebraska,25,2016-02-29
Nevada,56,2016-02-29
New Hampshire,35,2016-02-29
New Jersey,23,2016-02-29
New Mexico,28,2016-02-29
New York,38,2016-02-29
North Carolina,26,2016-02-29
North Dakota,0,2016-02-29
Ohio,19,2016-02-29
Oklahoma,24,2016-02-29
Oregon,35,2016-02-29
Pennsylvania,26,2016-02-29
Rhode Island,20,2016-02-29
South Carolina,28,2016-02-29
South Dakota,0,2016-02-29
Tennessee,25,2016-02-29
Texas,33,2016-02-29
Utah,61,2016-02-29
Vermont,37,2016-02-29
Virginia,26,2016-02-29
Washington,14,2016-02-29
West Virginia,0,2016-02-29
Wisconsin,17,2016-02-29
Wyoming,54,2016-02-29
Alabama,20,2016-03-31
Alaska,0,2016-03-31
Arizona,47,2016-03-31
Arkansas,18,2016-03-31
California,53,2016-03-31
Colorado,76,2016-03-31
Connecticut,20,2016-03-31
Delaware,0,2016-03-31
District of Columbia,86,2016-03-31
Florida,60,2016-03-31
Georgia,39,2016-03-31
Hawaii,27,2016-03-31
Idaho,29,2016-03-31
Illinois,63,2016-03-31
Indiana,27,2016-03-31
Iowa,29,2016-03-31
Kansas,29,2016-03-31
Kentucky,22,2016-03-31
Louisiana,32,2016-03-31
Maine,33,2016-03-31
Maryland,48,2016-03-31
Massachusetts,44,2016-03-31
Michigan,41,2016-03-31
Minnesota,26,2016-03-31
Mississippi,39,2016-03-31
Missouri,33,2016-03-31
Montana,100,2016-03-31
Nebraska,0,2016-03-31
Nevada,80,2016-03-31
New Hampshire,90,2016-03-31
New Jersey,43,2016-03-31
New Mexico,24,2016-03-31
New York,54,2016-03-31
North Carolina,32,2016-03-31
North Dakota,0,2016-03-31
Ohio,41,2016-03-31
Oklahoma,26,2016-03-31
Oregon,95,2016-03-31
Pennsylvania,43,2016-03-31
Rhode Island,69,2016-03-31
South Carolina,9,2016-03-31
South Dakota,0,2016-03-31
Tennessee,30,2016-03-31
Texas,50,2016-03-31
Utah,26,2016-03-31
Vermont,64,2016-03-31
Virginia,52,2016-03-31
Washington,34,2016-03-31
West Virginia,33,2016-03-31
Wisconsin,35,2016-03-31
Wyoming,0,2016-03-31
Alabama,26,2016-04-30
Alaska,52,2016-04-30
Arizona,40,2016-04-30
Arkansas,29,2016-04-30
California,43,2016-04-30
Colorado,26,2016-04-30
Connecticut,24,2016-04-30
Delaware,37,2016-04-30
District of Columbia,45,2016-04-30
Florida,39,2016-04-30
Georgia,29,2016-04-30
Hawaii,69,2016-04-30
Idaho,96,2016-04-30
Illinois,33,2016-04-30
Indiana,6,2016-04-30
Iowa,13,2016-04-30
Kansas,25,2016-04-30
Kentucky,28,2016-04-30
Louisiana,18,2016-04-30
Maine,0,2016-04-30
Maryland,48,2016-04-30
Massachusetts,54,2016-04-30
Michigan,28,2016-04-30
Minnesota,28,2016-04-30
Mississippi,86,2016-04-30
Missouri,39,2016-04-30
Montana,84,2016-04-30
Nebraska,49,2016-04-30
Nevada,11,2016-04-30
New Hampshire,48,2016-04-30
New Jersey,38,2016-04-30
New Mexico,21,2016-04-30
New York,46,2016-04-30
North Carolina,24,2016-04-30
North Dakota,0,2016-04-30
Ohio,45,2016-04-30
Oklahoma,0,2016-04-30
Oregon,21,2016-04-30
Pennsylvania,18,2016-04-30
Rhode Island,29,2016-04-30
South Carolina,16,2016-04-30
South Dakota,0,2016-04-30
Tennessee,41,2016-04-30
Texas,31,2016-04-30
Utah,100,2016-04-30
Vermont,0,2016-04-30
Virginia,29,2016-04-30
Washington,16,2016-04-30
West Virginia,0,2016-04-30
Wisconsin,30,2016-04-30
Wyoming,0,2016-04-30
Alabama,25,2016-05-31
Alaska,37,2016-05-31
Arizona,26,2016-05-31
Arkansas,11,2016-05-31
California,30,2016-05-31
Colorado,31,2016-05-31
Connecticut,18,2016-05-31
Delaware,84,2016-05-31
District of Columbia,40,2016-05-31
Florida,28,2016-05-31
Georgia,17,2016-05-31
Hawaii,100,2016-05-31
Idaho,35,2016-05-31
Illinois,27,2016-05-31
Indiana,27,2016-05-31
Iowa,10,2016-05-31
Kansas,38,2016-05-31
Kentucky,21,2016-05-31
Louisiana,7,2016-05-31
Maine,0,2016-05-31
Maryland,32,2016-05-31
Massachusetts,22,2016-05-31
Michigan,6,2016-05-31
Minnesota,13,2016-05-31
Mississippi,0,2016-05-31
Missouri,46,2016-05-31
Montana,0,2016-05-31
Nebraska,12,2016-05-31
Nevada,48,2016-05-31
New Hampshire,18,2016-05-31
New Jersey,21,2016-05-31
New Mexico,45,2016-05-31
New York,30,2016-05-31
North Carolina,18,2016-05-31
North Dakota,0,2016-05-31
Ohio,7,2016-05-31
Oklahoma,25,2016-05-31
Oregon,16,2016-05-31
Pennsylvania,10,2016-05-31
Rhode Island,22,2016-05-31
South Carolina,12,2016-05-31
South Dakota,0,2016-05-31
Tennessee,18,2016-05-31
Texas,24,2016-05-31
Utah,16,2016-05-31
Vermont,42,2016-05-31
Virginia,11,2016-05-31
Washington,18,2016-05-31
West Virginia,21,2016-05-31
Wisconsin,14,2016-05-31
Wyoming,0,2016-05-31
Alabama,0,2016-06-30
Alaska,46,2016-06-30
Arizona,34,2016-06-30
Arkansas,43,2016-06-30
California,38,2016-06-30
Colorado,35,2016-06-30
Connecticut,23,2016-06-30
Delaware,35,2016-06-30
District of Columbia,28,2016-06-30
Florida,39,2016-06-30
Georgia,22,2016-06-30
Hawaii,82,2016-06-30
Idaho,69,2016-06-30
Illinois,24,2016-06-30
Indiana,17,2016-06-30
Iowa,38,2016-06-30
Kansas,48,2016-06-30
Kentucky,17,2016-06-30
Louisiana,16,2016-06-30
Maine,0,2016-06-30
Maryland,25,2016-06-30
Massachusetts,35,2016-06-30
Michigan,18,2016-06-30
Minnesota,16,2016-06-30
Mississippi,32,2016-06-30
Missouri,64,2016-06-30
Montana,0,2016-06-30
Nebraska,31,2016-06-30
Nevada,10,2016-06-30
New Hampshire,93,2016-06-30
New Jersey,51,2016-06-30
New Mexico,76,2016-06-30
New York,42,2016-06-30
North Carolina,28,2016-06-30
North Dakota,49,2016-06-30
Ohio,12,2016-06-30
Oklahoma,41,2016-06-30
Oregon,100,2016-06-30
Pennsylvania,17,2016-06-30
Rhode Island,57,2016-06-30
South Carolina,43,2016-06-30
South Dakota,0,2016-06-30
Tennessee,23,2016-06-30
Texas,36,2016-06-30
Utah,52,2016-06-30
Vermont,54,2016-06-30
Virginia,44,2016-06-30
Washington,19,2016-06-30
West Virginia,0,2016-06-30
Wisconsin,12,2016-06-30
Wyoming,0,2016-06-30
Alabama,15,2016-07-31
Alaska,0,2016-07-31
Arizona,14,2016-07-31
Arkansas,27,2016-07-31
California,41,2016-07-31
Colorado,53,2016-07-31
Connecticut,52,2016-07-31
Delaware,0,2016-07-31
District of Columbia,62,2016-07-31
Florida,36,2016-07-31
Georgia,30,2016-07-31
Hawaii,40,2016-07-31
Idaho,0,2016-07-31
Illinois,30,2016-07-31
Indiana,30,2016-07-31
Iowa,0,2016-07-31
Kansas,22,2016-07-31
Kentucky,16,2016-07-31
Louisiana,48,2016-07-31
Maine,46,2016-07-31
Maryland,29,2016-07-31
Massachusetts,50,2016-07-31
Michigan,18,2016-07-31
Minnesota,21,2016-07-31
Mississippi,29,2016-07-31
Missouri,46,2016-07-31
Montana,0,2016-07-31
Nebraska,29,2016-07-31
Nevada,38,2016-07-31
New Hampshire,67,2016-07-31
New Jersey,51,2016-07-31
New Mexico,37,2016-07-31
New York,38,2016-07-31
North Carolina,34,2016-07-31
North Dakota,0,2016-07-31
Ohio,22,2016-07-31
Oklahoma,30,2016-07-31
Oregon,100,2016-07-31
Pennsylvania,41,2016-07-31
Rhode Island,55,2016-07-31
South Carolina,14,2016-07-31
South Dakota,0,2016-07-31
Tennessee,18,2016-07-31
Texas,34,2016-07-31
Utah,40,2016-07-31
Vermont,0,2016-07-31
